machine_code,unit_number,data_date,sampled_at_jst,original_slump_value,chained_slump_value,hours_from_origin,is_day_start
M0001,3075,2026-08-11,2026-08-11T10:53:13+09:00,-100,-100,0.0000,1
M0001,3075,2026-08-11,2026-08-11T11:28:39+09:00,500,500,0.5906,0
M0001,3075,2026-08-11,2026-08-11T12:02:43+09:00,-100,-100,1.1583,0
M0001,3075,2026-08-11,2026-08-11T12:36:02+09:00,1300,1300,1.7136,0
M0001,3075,2026-08-11,2026-08-11T13:06:25+09:00,2800,2800,2.2200,0
M0001,3075,2026-08-11,2026-08-11T14:09:42+09:00,4300,4300,3.2747,0
M0001,3075,2026-08-11,2026-08-11T14:50:37+09:00,4000,4000,3.9567,0
M0001,3075,2026-08-11,2026-08-11T15:29:09+09:00,4200,4200,4.5989,0
M0001,3075,2026-08-11,2026-08-11T16:05:23+09:00,3500,3500,5.2028,0
M0001,3075,2026-08-11,2026-08-11T16:40:17+09:00,4000,4000,5.7844,0
M0001,3075,2026-08-11,2026-08-11T18:06:29+09:00,3700,3700,7.2211,0
M0001,3075,2026-08-11,2026-08-11T18:41:47+09:00,3100,3100,7.8094,0
M0001,3075,2026-08-11,2026-08-11T19:30:51+09:00,3300,3300,8.6272,0
M0001,3075,2026-08-11,2026-08-11T20:08:57+09:00,2600,2600,9.2622,0
M0001,3075,2026-08-11,2026-08-11T21:03:30+09:00,3000,3000,10.1714,0
M0001,3075,2026-08-11,2026-08-11T23:04:47+09:00,2900,2900,12.1928,0
M0001,3075,2026-08-12,2026-08-12T10:53:47+09:00,-100,2900,12.1928,1
M0001,3075,2026-08-12,2026-08-12T11:28:45+09:00,-400,2600,12.7756,0
M0001,3075,2026-08-12,2026-08-12T12:02:51+09:00,-900,2100,13.3439,0
M0001,3075,2026-08-12,2026-08-12T12:36:01+09:00,-1500,1500,13.8967,0
M0001,3075,2026-08-12,2026-08-12T13:06:31+09:00,-400,2600,14.4050,0
M0001,3075,2026-08-12,2026-08-12T13:35:53+09:00,-1000,2000,14.8944,0
M0001,3075,2026-08-12,2026-08-12T14:11:01+09:00,-1900,1100,15.4800,0
M0001,3075,2026-08-12,2026-08-12T14:56:33+09:00,-2600,400,16.2389,0
M0001,3075,2026-08-12,2026-08-12T15:31:45+09:00,-3300,-300,16.8256,0
M0001,3075,2026-08-12,2026-08-12T16:07:57+09:00,-4100,-1100,17.4289,0
M0001,3075,2026-08-12,2026-08-12T16:35:17+09:00,-3600,-600,17.8844,0
M0001,3075,2026-08-12,2026-08-12T18:14:03+09:00,-3400,-400,19.5306,0
M0001,3075,2026-08-12,2026-08-12T19:01:02+09:00,-1600,1400,20.3136,0
M0001,3075,2026-08-12,2026-08-12T21:39:31+09:00,-2200,800,22.9550,0
M0001,3075,2026-08-12,2026-08-12T22:26:01+09:00,-1900,1100,23.7300,0
M0001,3075,2026-08-13,2026-08-13T10:54:54+09:00,-200,1100,23.7300,1
M0001,3075,2026-08-13,2026-08-13T11:29:13+09:00,-800,500,24.3019,0
M0001,3075,2026-08-13,2026-08-13T12:03:39+09:00,800,2100,24.8758,0
M0001,3075,2026-08-13,2026-08-13T12:36:57+09:00,1500,2800,25.4308,0
M0001,3075,2026-08-13,2026-08-13T13:09:39+09:00,3100,4400,25.9758,0
M0001,3075,2026-08-13,2026-08-13T14:00:59+09:00,2900,4200,26.8314,0
M0001,3075,2026-08-13,2026-08-13T14:35:09+09:00,2700,4000,27.4008,0
M0001,3075,2026-08-13,2026-08-13T15:11:23+09:00,2500,3800,28.0047,0
M0001,3075,2026-08-13,2026-08-13T15:58:27+09:00,2000,3300,28.7892,0
M0001,3075,2026-08-13,2026-08-13T16:33:27+09:00,3700,5000,29.3725,0
M0001,3075,2026-08-13,2026-08-13T17:10:25+09:00,6000,7300,29.9886,0
M0001,3075,2026-08-13,2026-08-13T17:59:47+09:00,6300,7600,30.8114,0
M0001,3075,2026-08-13,2026-08-13T18:36:04+09:00,6000,7300,31.4161,0
M0001,3075,2026-08-13,2026-08-13T19:14:33+09:00,5900,7200,32.0575,0
M0001,3075,2026-08-13,2026-08-13T20:02:43+09:00,5200,6500,32.8603,0
M0001,3075,2026-08-13,2026-08-13T20:39:10+09:00,4300,5600,33.4678,0
M0001,3075,2026-08-13,2026-08-13T22:03:35+09:00,6100,7400,34.8747,0
M0001,3075,2026-08-13,2026-08-13T22:40:21+09:00,6400,7700,35.4875,0
M0001,3075,2026-08-14,2026-08-14T10:54:41+09:00,-200,7700,35.4875,1
M0001,3075,2026-08-14,2026-08-14T11:29:45+09:00,-900,7000,36.0719,0
M0001,3075,2026-08-14,2026-08-14T12:04:15+09:00,-1400,6500,36.6469,0
M0001,3075,2026-08-14,2026-08-14T12:37:28+09:00,-2000,5900,37.2006,0
M0001,3075,2026-08-14,2026-08-14T13:06:37+09:00,-2700,5200,37.6864,0
M0001,3075,2026-08-14,2026-08-14T13:35:02+09:00,-2500,5400,38.1600,0
M0001,3075,2026-08-14,2026-08-14T14:10:37+09:00,-3700,4200,38.7531,0
M0001,3075,2026-08-14,2026-08-14T14:55:41+09:00,-3500,4400,39.5042,0
M0001,3075,2026-08-14,2026-08-14T15:31:41+09:00,-3200,4700,40.1042,0
M0001,3075,2026-08-14,2026-08-14T16:41:57+09:00,-3700,4200,41.2753,0
M0001,3075,2026-08-14,2026-08-14T17:30:37+09:00,-4400,3500,42.0864,0
M0001,3075,2026-08-14,2026-08-14T18:07:43+09:00,-4600,3300,42.7047,0
M0001,3075,2026-08-14,2026-08-14T18:43:04+09:00,-3800,4100,43.2939,0
M0001,3075,2026-08-14,2026-08-14T19:31:33+09:00,-3300,4600,44.1019,0
M0001,3075,2026-08-14,2026-08-14T20:09:17+09:00,-3900,4000,44.7308,0
M0001,3075,2026-08-14,2026-08-14T20:55:41+09:00,-3800,4100,45.5042,0
M0001,3075,2026-08-14,2026-08-14T21:33:02+09:00,-4000,3900,46.1267,0
M0001,3075,2026-08-14,2026-08-14T22:11:45+09:00,-3500,4400,46.7719,0
M0001,3075,2026-08-15,2026-08-15T10:54:13+09:00,-100,4400,46.7719,1
M0001,3075,2026-08-15,2026-08-15T11:29:09+09:00,-600,3900,47.3542,0
M0001,3075,2026-08-15,2026-08-15T12:03:27+09:00,-800,3700,47.9258,0
M0001,3075,2026-08-15,2026-08-15T12:36:37+09:00,-400,4100,48.4786,0
M0001,3075,2026-08-15,2026-08-15T13:08:49+09:00,-1300,3200,49.0153,0
M0001,3075,2026-08-15,2026-08-15T14:01:55+09:00,-1400,3100,49.9003,0
M0001,3075,2026-08-15,2026-08-15T14:36:09+09:00,-1300,3200,50.4708,0
M0001,3075,2026-08-15,2026-08-15T15:11:53+09:00,-1800,2700,51.0664,0
M0001,3075,2026-08-15,2026-08-15T15:58:43+09:00,-2300,2200,51.8469,0
M0001,3075,2026-08-15,2026-08-15T16:34:01+09:00,-2900,1600,52.4353,0
M0001,3075,2026-08-15,2026-08-15T17:11:17+09:00,-3200,1300,53.0564,0
M0001,3075,2026-08-15,2026-08-15T17:58:39+09:00,-3600,900,53.8458,0
M0001,3075,2026-08-15,2026-08-15T18:35:13+09:00,-4400,100,54.4553,0
M0001,3075,2026-08-15,2026-08-15T19:12:53+09:00,-5000,-500,55.0831,0
M0001,3075,2026-08-15,2026-08-15T20:01:19+09:00,-5700,-1200,55.8903,0
M0001,3075,2026-08-15,2026-08-15T20:38:25+09:00,-5600,-1100,56.5086,0
M0001,3075,2026-08-15,2026-08-15T21:25:49+09:00,-5800,-1300,57.2986,0
M0001,3075,2026-08-15,2026-08-15T22:04:23+09:00,-4600,-100,57.9414,0
M0001,3075,2026-08-15,2026-08-15T22:41:53+09:00,-4200,300,58.5664,0
M0001,3075,2026-08-16,2026-08-16T10:53:41+09:00,-100,300,58.5664,1
M0001,3075,2026-08-16,2026-08-16T11:28:27+09:00,500,900,59.1458,0
M0001,3075,2026-08-16,2026-08-16T12:35:49+09:00,-100,300,60.2686,0
M0001,3075,2026-08-16,2026-08-16T14:09:21+09:00,-200,200,61.8275,0
M0001,3075,2026-08-16,2026-08-16T14:51:21+09:00,-800,-400,62.5275,0
M0001,3075,2026-08-16,2026-08-16T15:29:10+09:00,-1400,-1000,63.1578,0
M0001,3075,2026-08-16,2026-08-16T16:05:23+09:00,-1800,-1400,63.7614,0
M0001,3075,2026-08-16,2026-08-16T16:39:55+09:00,-1300,-900,64.3369,0
M0001,3075,2026-08-16,2026-08-16T17:30:17+09:00,400,800,65.1764,0
M0001,3075,2026-08-16,2026-08-16T18:07:35+09:00,900,1300,65.7981,0
M0001,3075,2026-08-16,2026-08-16T18:38:25+09:00,1300,1700,66.3119,0
M0001,3075,2026-08-16,2026-08-16T19:40:19+09:00,3600,4000,67.3436,0
M0001,3075,2026-08-16,2026-08-16T20:25:39+09:00,3100,3500,68.0992,0
M0001,3075,2026-08-16,2026-08-16T21:04:51+09:00,3800,4200,68.7525,0
M0001,3075,2026-08-17,2026-08-17T10:52:31+09:00,0,4200,68.7525,1
M0001,3075,2026-08-17,2026-08-17T11:28:29+09:00,-500,3700,69.3519,0
M0001,3075,2026-08-17,2026-08-17T12:02:23+09:00,0,4200,69.9169,0
M0001,3075,2026-08-17,2026-08-17T12:34:35+09:00,-200,4000,70.4536,0
M0001,3075,2026-08-17,2026-08-17T13:07:15+09:00,-1000,3200,70.9981,0
M0001,3075,2026-08-17,2026-08-17T13:35:21+09:00,-1100,3100,71.4664,0
M0001,3075,2026-08-17,2026-08-17T14:03:11+09:00,-1200,3000,71.9303,0
M0001,3075,2026-08-17,2026-08-17T14:36:43+09:00,-600,3600,72.4892,0
M0001,3075,2026-08-17,2026-08-17T15:59:33+09:00,-800,3400,73.8697,0
M0001,3075,2026-08-17,2026-08-17T17:09:07+09:00,-1000,3200,75.0292,0
M0001,3075,2026-08-17,2026-08-17T18:33:03+09:00,-1200,3000,76.4281,0
M0001,3075,2026-08-17,2026-08-17T19:09:23+09:00,-1500,2700,77.0336,0
M0001,3075,2026-08-17,2026-08-17T19:59:55+09:00,-1600,2600,77.8758,0
M0001,3075,2026-08-17,2026-08-17T20:35:21+09:00,100,4300,78.4664,0
M0001,3075,2026-08-17,2026-08-17T21:13:05+09:00,700,4900,79.0953,0
M0001,3075,2026-08-17,2026-08-17T21:59:13+09:00,1400,5600,79.8642,0
M0001,3075,2026-08-17,2026-08-17T22:34:49+09:00,1000,5200,80.4575,0
M0001,3075,2026-08-18,2026-08-18T10:52:51+09:00,200,5200,80.4575,1
M0001,3075,2026-08-18,2026-08-18T11:28:45+09:00,-100,4900,81.0558,0
M0001,3075,2026-08-18,2026-08-18T12:02:47+09:00,-800,4200,81.6231,0
M0001,3075,2026-08-18,2026-08-18T12:35:21+09:00,100,5100,82.1658,0
M0001,3075,2026-08-18,2026-08-18T14:04:28+09:00,-300,4700,83.6511,0
M0002,3076,2026-08-11,2026-08-11T10:53:13+09:00,-100,-100,0.0000,1
M0002,3076,2026-08-11,2026-08-11T11:28:39+09:00,-800,-800,0.5906,0
M0002,3076,2026-08-11,2026-08-11T12:36:02+09:00,-1100,-1100,1.7136,0
M0002,3076,2026-08-11,2026-08-11T13:06:25+09:00,-1900,-1900,2.2200,0
M0002,3076,2026-08-11,2026-08-11T13:34:33+09:00,-2400,-2400,2.6889,0
M0002,3076,2026-08-11,2026-08-11T14:09:42+09:00,-3400,-3400,3.2747,0
M0002,3076,2026-08-11,2026-08-11T14:50:37+09:00,-2800,-2800,3.9567,0
M0002,3076,2026-08-11,2026-08-11T15:29:09+09:00,-3200,-3200,4.5989,0
M0002,3076,2026-08-11,2026-08-11T16:05:23+09:00,-3300,-3300,5.2028,0
M0002,3076,2026-08-11,2026-08-11T16:40:17+09:00,-3000,-3000,5.7844,0
M0002,3076,2026-08-11,2026-08-11T17:28:47+09:00,-3600,-3600,6.5928,0
M0002,3076,2026-08-11,2026-08-11T18:06:29+09:00,-3800,-3800,7.2211,0
M0002,3076,2026-08-11,2026-08-11T18:41:47+09:00,-4000,-4000,7.8094,0
M0002,3076,2026-08-11,2026-08-11T19:30:51+09:00,-4400,-4400,8.6272,0
M0002,3076,2026-08-11,2026-08-11T20:08:57+09:00,-4200,-4200,9.2622,0
M0002,3076,2026-08-12,2026-08-12T10:53:47+09:00,-200,-4200,9.2622,1
M0002,3076,2026-08-12,2026-08-12T11:28:45+09:00,-1000,-5000,9.8450,0
M0002,3076,2026-08-12,2026-08-12T15:31:45+09:00,-1500,-5500,13.8950,0
M0002,3076,2026-08-12,2026-08-12T16:07:57+09:00,-2300,-6300,14.4983,0
M0002,3076,2026-08-12,2026-08-12T16:35:17+09:00,-1900,-5900,14.9539,0
M0002,3076,2026-08-13,2026-08-13T10:54:54+09:00,-100,-5900,14.9539,1
M0002,3076,2026-08-13,2026-08-13T11:29:13+09:00,-700,-6500,15.5258,0
M0002,3076,2026-08-13,2026-08-13T12:03:39+09:00,-1100,-6900,16.0997,0
M0002,3076,2026-08-13,2026-08-13T12:36:57+09:00,-400,-6200,16.6547,0
M0002,3076,2026-08-13,2026-08-13T13:09:39+09:00,2400,-3400,17.1997,0
M0002,3076,2026-08-13,2026-08-13T14:00:59+09:00,3200,-2600,18.0553,0
M0002,3076,2026-08-13,2026-08-13T14:35:09+09:00,3000,-2800,18.6247,0
M0002,3076,2026-08-13,2026-08-13T15:11:23+09:00,1900,-3900,19.2286,0
M0002,3076,2026-08-13,2026-08-13T15:58:27+09:00,1300,-4500,20.0131,0
M0002,3076,2026-08-13,2026-08-13T16:33:27+09:00,1700,-4100,20.5964,0
M0002,3076,2026-08-13,2026-08-13T17:10:25+09:00,500,-5300,21.2125,0
M0002,3076,2026-08-13,2026-08-13T17:59:47+09:00,-200,-6000,22.0353,0
M0002,3076,2026-08-13,2026-08-13T18:36:04+09:00,-900,-6700,22.6400,0
M0002,3076,2026-08-13,2026-08-13T19:14:33+09:00,-400,-6200,23.2814,0
M0002,3076,2026-08-13,2026-08-13T20:02:43+09:00,300,-5500,24.0842,0
M0002,3076,2026-08-13,2026-08-13T20:39:10+09:00,900,-4900,24.6917,0
M0002,3076,2026-08-13,2026-08-13T21:23:43+09:00,800,-5000,25.4342,0
M0002,3076,2026-08-14,2026-08-14T10:54:41+09:00,-100,-5000,25.4342,1
M0002,3076,2026-08-14,2026-08-14T11:29:45+09:00,1800,-3100,26.0186,0
M0002,3076,2026-08-14,2026-08-14T12:04:15+09:00,2400,-2500,26.5936,0
M0002,3076,2026-08-14,2026-08-14T12:37:28+09:00,3000,-1900,27.1472,0
M0002,3076,2026-08-14,2026-08-14T13:06:37+09:00,2200,-2700,27.6331,0
M0002,3076,2026-08-14,2026-08-14T13:35:02+09:00,1500,-3400,28.1067,0
M0002,3076,2026-08-14,2026-08-14T14:10:37+09:00,3500,-1400,28.6997,0
M0002,3076,2026-08-14,2026-08-14T14:55:41+09:00,2900,-2000,29.4508,0
M0002,3076,2026-08-14,2026-08-14T15:31:41+09:00,2200,-2700,30.0508,0
M0002,3076,2026-08-14,2026-08-14T16:08:02+09:00,2700,-2200,30.6567,0
M0002,3076,2026-08-14,2026-08-14T16:41:57+09:00,5000,100,31.2219,0
M0002,3076,2026-08-14,2026-08-14T17:30:37+09:00,4800,-100,32.0331,0
M0002,3076,2026-08-14,2026-08-14T18:43:04+09:00,4200,-700,33.2406,0
M0002,3076,2026-08-14,2026-08-14T19:31:33+09:00,3400,-1500,34.0486,0
M0002,3076,2026-08-14,2026-08-14T20:09:17+09:00,2800,-2100,34.6775,0
M0002,3076,2026-08-14,2026-08-14T20:55:41+09:00,2100,-2800,35.4508,0
M0002,3076,2026-08-14,2026-08-14T21:33:02+09:00,2000,-2900,36.0733,0
M0002,3076,2026-08-14,2026-08-14T22:11:45+09:00,4000,-900,36.7186,0
M0002,3076,2026-08-15,2026-08-15T10:54:13+09:00,-100,-900,36.7186,1
M0002,3076,2026-08-15,2026-08-15T11:29:09+09:00,-600,-1400,37.3008,0
M0002,3076,2026-08-15,2026-08-15T12:03:27+09:00,-1200,-2000,37.8725,0
M0002,3076,2026-08-15,2026-08-15T12:36:37+09:00,-1700,-2500,38.4253,0
M0002,3076,2026-08-15,2026-08-15T13:08:49+09:00,-2100,-2900,38.9619,0
M0002,3076,2026-08-15,2026-08-15T14:01:55+09:00,-2000,-2800,39.8469,0
M0002,3076,2026-08-15,2026-08-15T14:36:09+09:00,-400,-1200,40.4175,0
M0002,3076,2026-08-15,2026-08-15T15:11:53+09:00,700,-100,41.0131,0
M0002,3076,2026-08-15,2026-08-15T15:58:43+09:00,800,0,41.7936,0
M0002,3076,2026-08-15,2026-08-15T16:34:01+09:00,1400,600,42.3819,0
M0002,3076,2026-08-15,2026-08-15T17:11:17+09:00,4700,3900,43.0031,0
M0002,3076,2026-08-15,2026-08-15T17:58:39+09:00,6800,6000,43.7925,0
M0002,3076,2026-08-15,2026-08-15T18:35:13+09:00,8000,7200,44.4019,0
M0002,3076,2026-08-15,2026-08-15T19:12:53+09:00,7600,6800,45.0297,0
M0002,3076,2026-08-15,2026-08-15T20:01:19+09:00,6800,6000,45.8369,0
M0002,3076,2026-08-15,2026-08-15T20:38:25+09:00,6700,5900,46.4553,0
M0002,3076,2026-08-15,2026-08-15T21:25:49+09:00,8200,7400,47.2453,0
M0002,3076,2026-08-15,2026-08-15T22:04:23+09:00,7300,6500,47.8881,0
M0002,3076,2026-08-15,2026-08-15T22:41:53+09:00,7100,6300,48.5131,0
M0002,3076,2026-08-16,2026-08-16T10:53:41+09:00,-200,6300,48.5131,1
M0002,3076,2026-08-16,2026-08-16T12:02:27+09:00,-300,6200,49.6592,0
M0002,3076,2026-08-16,2026-08-16T12:35:49+09:00,500,7000,50.2153,0
M0002,3076,2026-08-16,2026-08-16T13:06:49+09:00,-100,6400,50.7319,0
M0002,3076,2026-08-16,2026-08-16T13:36:19+09:00,200,6700,51.2236,0
M0002,3076,2026-08-16,2026-08-16T14:09:21+09:00,3400,9900,51.7742,0
M0002,3076,2026-08-16,2026-08-16T14:51:21+09:00,3100,9600,52.4742,0
M0002,3076,2026-08-16,2026-08-16T15:29:10+09:00,2700,9200,53.1044,0
M0002,3076,2026-08-16,2026-08-16T16:05:23+09:00,2800,9300,53.7081,0
M0002,3076,2026-08-16,2026-08-16T16:39:55+09:00,1800,8300,54.2836,0
M0002,3076,2026-08-16,2026-08-16T17:30:17+09:00,1200,7700,55.1231,0
M0002,3076,2026-08-16,2026-08-16T18:07:35+09:00,1000,7500,55.7447,0
M0002,3076,2026-08-16,2026-08-16T18:38:25+09:00,300,6800,56.2586,0
M0002,3076,2026-08-16,2026-08-16T19:40:19+09:00,600,7100,57.2903,0
M0002,3076,2026-08-16,2026-08-16T20:25:39+09:00,-200,6300,58.0458,0
M0002,3076,2026-08-16,2026-08-16T21:04:51+09:00,200,6700,58.6992,0
M0002,3076,2026-08-16,2026-08-16T21:42:13+09:00,-1000,5500,59.3219,0
M0002,3076,2026-08-16,2026-08-16T22:32:01+09:00,-700,5800,60.1519,0
M0002,3076,2026-08-17,2026-08-17T10:52:31+09:00,0,5800,60.1519,1
M0002,3076,2026-08-17,2026-08-17T11:28:29+09:00,100,5900,60.7514,0
M0002,3076,2026-08-17,2026-08-17T12:02:23+09:00,-200,5600,61.3164,0
M0002,3076,2026-08-17,2026-08-17T12:34:35+09:00,-900,4900,61.8531,0
M0002,3076,2026-08-17,2026-08-17T13:07:15+09:00,-1500,4300,62.3975,0
M0002,3076,2026-08-17,2026-08-17T13:35:21+09:00,-500,5300,62.8658,0
M0002,3076,2026-08-17,2026-08-17T15:11:21+09:00,-1100,4700,64.4658,0
M0002,3076,2026-08-17,2026-08-17T15:59:33+09:00,-200,5600,65.2692,0
M0002,3076,2026-08-17,2026-08-17T16:33:27+09:00,100,5900,65.8342,0
M0002,3076,2026-08-17,2026-08-17T17:09:07+09:00,0,5800,66.4286,0
M0002,3076,2026-08-17,2026-08-17T17:58:27+09:00,100,5900,67.2508,0
M0002,3076,2026-08-17,2026-08-17T18:33:03+09:00,300,6100,67.8275,0
M0002,3076,2026-08-17,2026-08-17T19:09:23+09:00,700,6500,68.4331,0
M0002,3076,2026-08-17,2026-08-17T19:59:55+09:00,200,6000,69.2753,0
M0002,3076,2026-08-17,2026-08-17T20:35:21+09:00,2100,7900,69.8658,0
M0002,3076,2026-08-17,2026-08-17T21:13:05+09:00,2400,8200,70.4947,0
M0002,3076,2026-08-17,2026-08-17T21:59:13+09:00,4900,10700,71.2636,0
M0002,3076,2026-08-17,2026-08-17T22:34:49+09:00,4800,10600,71.8569,0
M0002,3076,2026-08-18,2026-08-18T10:52:51+09:00,-200,10600,71.8569,1
M0002,3076,2026-08-18,2026-08-18T11:28:45+09:00,400,11200,72.4553,0
M0002,3076,2026-08-18,2026-08-18T12:02:47+09:00,-400,10400,73.0225,0
M0002,3076,2026-08-18,2026-08-18T12:35:21+09:00,-600,10200,73.5653,0
M0002,3076,2026-08-18,2026-08-18T13:07:37+09:00,200,11000,74.1031,0
M0003,3077,2026-08-11,2026-08-11T10:53:13+09:00,-200,-200,0.0000,1
M0003,3077,2026-08-11,2026-08-11T11:28:39+09:00,-700,-700,0.5906,0
M0003,3077,2026-08-11,2026-08-11T12:02:43+09:00,-1000,-1000,1.1583,0
M0003,3077,2026-08-11,2026-08-11T12:36:02+09:00,1900,1900,1.7136,0
M0003,3077,2026-08-11,2026-08-11T13:06:25+09:00,2700,2700,2.2200,0
M0003,3077,2026-08-11,2026-08-11T14:09:42+09:00,2500,2500,3.2747,0
M0003,3077,2026-08-11,2026-08-11T14:50:37+09:00,3000,3000,3.9567,0
M0003,3077,2026-08-11,2026-08-11T15:29:09+09:00,2800,2800,4.5989,0
M0003,3077,2026-08-11,2026-08-11T16:05:23+09:00,2100,2100,5.2028,0
M0003,3077,2026-08-11,2026-08-11T16:40:17+09:00,1500,1500,5.7844,0
M0003,3077,2026-08-11,2026-08-11T17:28:47+09:00,900,900,6.5928,0
M0003,3077,2026-08-11,2026-08-11T18:06:29+09:00,500,500,7.2211,0
M0003,3077,2026-08-11,2026-08-11T18:41:47+09:00,100,100,7.8094,0
M0003,3077,2026-08-11,2026-08-11T19:30:51+09:00,-700,-700,8.6272,0
M0003,3077,2026-08-11,2026-08-11T20:08:57+09:00,-1600,-1600,9.2622,0
M0003,3077,2026-08-11,2026-08-11T21:03:30+09:00,-1200,-1200,10.1714,0
M0003,3077,2026-08-12,2026-08-12T10:53:47+09:00,-200,-1200,10.1714,1
M0003,3077,2026-08-12,2026-08-12T12:02:51+09:00,-400,-1400,11.3225,0
M0003,3077,2026-08-12,2026-08-12T12:36:01+09:00,1400,400,11.8753,0
M0003,3077,2026-08-12,2026-08-12T13:06:31+09:00,2100,1100,12.3836,0
M0003,3077,2026-08-12,2026-08-12T13:35:53+09:00,2700,1700,12.8731,0
M0003,3077,2026-08-12,2026-08-12T14:11:01+09:00,4100,3100,13.4586,0
M0003,3077,2026-08-12,2026-08-12T14:56:33+09:00,3900,2900,14.2175,0
M0003,3077,2026-08-12,2026-08-12T15:31:45+09:00,3300,2300,14.8042,0
M0003,3077,2026-08-12,2026-08-12T16:07:57+09:00,2600,1600,15.4075,0
M0003,3077,2026-08-12,2026-08-12T16:35:17+09:00,2300,1300,15.8631,0
M0003,3077,2026-08-12,2026-08-12T17:01:31+09:00,1600,600,16.3003,0
M0003,3077,2026-08-12,2026-08-12T17:36:51+09:00,1100,100,16.8892,0
M0003,3077,2026-08-12,2026-08-12T18:14:03+09:00,2600,1600,17.5092,0
M0003,3077,2026-08-12,2026-08-12T19:01:02+09:00,3300,2300,18.2922,0
M0003,3077,2026-08-12,2026-08-12T19:36:51+09:00,3100,2100,18.8892,0
M0003,3077,2026-08-12,2026-08-12T20:14:43+09:00,2300,1300,19.5203,0
M0003,3077,2026-08-12,2026-08-12T21:39:31+09:00,2700,1700,20.9336,0
M0003,3077,2026-08-13,2026-08-13T10:54:54+09:00,-300,1700,20.9336,1
M0003,3077,2026-08-13,2026-08-13T11:29:13+09:00,600,2600,21.5056,0
M0003,3077,2026-08-13,2026-08-13T12:03:39+09:00,300,2300,22.0794,0
M0003,3077,2026-08-13,2026-08-13T12:36:57+09:00,-300,1700,22.6344,0
M0003,3077,2026-08-13,2026-08-13T13:09:39+09:00,1100,3100,23.1794,0
M0003,3077,2026-08-13,2026-08-13T14:00:59+09:00,1000,3000,24.0350,0
M0003,3077,2026-08-13,2026-08-13T14:35:09+09:00,800,2800,24.6044,0
M0003,3077,2026-08-13,2026-08-13T15:11:23+09:00,600,2600,25.2083,0
M0003,3077,2026-08-13,2026-08-13T15:58:27+09:00,800,2800,25.9928,0
M0003,3077,2026-08-13,2026-08-13T16:33:27+09:00,100,2100,26.5761,0
M0003,3077,2026-08-13,2026-08-13T17:10:25+09:00,-1100,900,27.1922,0
M0003,3077,2026-08-13,2026-08-13T17:59:47+09:00,-1700,300,28.0150,0
M0003,3077,2026-08-13,2026-08-13T18:36:04+09:00,-1800,200,28.6197,0
M0003,3077,2026-08-13,2026-08-13T19:14:33+09:00,-2200,-200,29.2611,0
M0003,3077,2026-08-13,2026-08-13T20:02:43+09:00,-2800,-800,30.0639,0
M0003,3077,2026-08-13,2026-08-13T20:39:10+09:00,-3300,-1300,30.6714,0
M0003,3077,2026-08-13,2026-08-13T21:23:43+09:00,-1100,900,31.4139,0
M0003,3077,2026-08-13,2026-08-13T22:40:21+09:00,-300,1700,32.6911,0
M0003,3077,2026-08-13,2026-08-13T23:29:55+09:00,-400,1600,33.5172,0
M0003,3077,2026-08-14,2026-08-14T10:54:41+09:00,-100,1600,33.5172,1
M0003,3077,2026-08-14,2026-08-14T11:29:45+09:00,100,1800,34.1017,0
M0003,3077,2026-08-14,2026-08-14T12:04:15+09:00,2200,3900,34.6767,0
M0003,3077,2026-08-14,2026-08-14T12:37:28+09:00,4500,6200,35.2303,0
M0003,3077,2026-08-14,2026-08-14T13:06:37+09:00,5400,7100,35.7161,0
M0003,3077,2026-08-14,2026-08-14T13:35:02+09:00,5200,6900,36.1897,0
M0003,3077,2026-08-14,2026-08-14T16:08:02+09:00,4800,6500,38.7397,0
M0003,3077,2026-08-14,2026-08-14T17:30:37+09:00,4400,6100,40.1161,0
M0003,3077,2026-08-14,2026-08-14T18:07:43+09:00,4500,6200,40.7344,0
M0003,3077,2026-08-14,2026-08-14T18:43:04+09:00,4100,5800,41.3236,0
M0003,3077,2026-08-14,2026-08-14T19:31:33+09:00,4200,5900,42.1317,0
M0003,3077,2026-08-14,2026-08-14T20:09:17+09:00,5000,6700,42.7606,0
M0003,3077,2026-08-14,2026-08-14T20:55:41+09:00,4500,6200,43.5339,0
M0003,3077,2026-08-14,2026-08-14T21:33:02+09:00,4400,6100,44.1564,0
M0003,3077,2026-08-14,2026-08-14T22:11:45+09:00,4800,6500,44.8017,0
M0003,3077,2026-08-15,2026-08-15T10:54:13+09:00,-100,6500,44.8017,1
M0003,3077,2026-08-15,2026-08-15T11:29:09+09:00,-700,5900,45.3839,0
M0003,3077,2026-08-15,2026-08-15T12:03:27+09:00,-1400,5200,45.9556,0
M0003,3077,2026-08-15,2026-08-15T12:36:37+09:00,-2000,4600,46.5083,0
M0003,3077,2026-08-15,2026-08-15T13:08:49+09:00,-3200,3400,47.0450,0
M0003,3077,2026-08-15,2026-08-15T14:01:55+09:00,-2700,3900,47.9300,0
M0003,3077,2026-08-15,2026-08-15T14:36:09+09:00,-2900,3700,48.5006,0
M0003,3077,2026-08-15,2026-08-15T15:58:43+09:00,-3400,3200,49.8767,0
M0003,3077,2026-08-15,2026-08-15T16:34:01+09:00,-3900,2700,50.4650,0
M0003,3077,2026-08-15,2026-08-15T17:11:17+09:00,-5000,1600,51.0861,0
