machine_code,unit_number,data_date,sampled_at_jst,original_slump_value,chained_slump_value,hours_from_origin,is_day_start
M0031,2016,2026-08-14,2026-08-14T10:54:41+09:00,0,0,0.0000,1
M0031,2016,2026-08-14,2026-08-14T11:29:45+09:00,300,300,0.5844,0
M0031,2016,2026-08-14,2026-08-14T12:04:15+09:00,1300,1300,1.1594,0
M0031,2016,2026-08-14,2026-08-14T12:37:28+09:00,800,800,1.7131,0
M0031,2016,2026-08-14,2026-08-14T13:06:37+09:00,500,500,2.1989,0
M0031,2016,2026-08-14,2026-08-14T13:35:02+09:00,700,700,2.6725,0
M0031,2016,2026-08-14,2026-08-14T14:10:37+09:00,2500,2500,3.2656,0
M0031,2016,2026-08-14,2026-08-14T14:55:41+09:00,3300,3300,4.0167,0
M0031,2016,2026-08-14,2026-08-14T15:31:41+09:00,4100,4100,4.6167,0
M0031,2016,2026-08-14,2026-08-14T16:41:57+09:00,3900,3900,5.7878,0
M0031,2016,2026-08-14,2026-08-14T17:30:37+09:00,3300,3300,6.5989,0
M0031,2016,2026-08-14,2026-08-14T18:07:43+09:00,4100,4100,7.2172,0
M0031,2016,2026-08-14,2026-08-14T18:43:04+09:00,4800,4800,7.8064,0
M0031,2016,2026-08-14,2026-08-14T19:31:33+09:00,5600,5600,8.6144,0
M0031,2016,2026-08-14,2026-08-14T20:09:17+09:00,5300,5300,9.2433,0
M0031,2016,2026-08-14,2026-08-14T20:55:41+09:00,6000,6000,10.0167,0
M0031,2016,2026-08-14,2026-08-14T21:33:02+09:00,6500,6500,10.6392,0
M0031,2016,2026-08-14,2026-08-14T22:11:45+09:00,6200,6200,11.2844,0
M0031,2016,2026-08-15,2026-08-15T10:54:13+09:00,0,6200,11.2844,1
M0031,2016,2026-08-15,2026-08-15T11:29:09+09:00,-400,5800,11.8667,0
M0031,2016,2026-08-15,2026-08-15T12:03:27+09:00,-1000,5200,12.4383,0
M0031,2016,2026-08-15,2026-08-15T12:36:37+09:00,-900,5300,12.9911,0
M0031,2016,2026-08-15,2026-08-15T13:08:49+09:00,-700,5500,13.5278,0
M0031,2016,2026-08-15,2026-08-15T14:01:55+09:00,-1300,4900,14.4128,0
M0031,2016,2026-08-15,2026-08-15T14:36:09+09:00,-1900,4300,14.9833,0
M0031,2016,2026-08-15,2026-08-15T15:11:53+09:00,-1800,4400,15.5789,0
M0031,2016,2026-08-15,2026-08-15T16:34:01+09:00,-2000,4200,16.9478,0
M0031,2016,2026-08-15,2026-08-15T17:11:17+09:00,-2700,3500,17.5689,0
M0031,2016,2026-08-15,2026-08-15T17:58:39+09:00,-3100,3100,18.3583,0
M0031,2016,2026-08-15,2026-08-15T18:35:13+09:00,-2700,3500,18.9678,0
M0031,2016,2026-08-15,2026-08-15T19:12:53+09:00,-3700,2500,19.5956,0
M0031,2016,2026-08-15,2026-08-15T20:01:19+09:00,-3100,3100,20.4028,0
M0031,2016,2026-08-15,2026-08-15T20:38:25+09:00,-2100,4100,21.0211,0
M0031,2016,2026-08-15,2026-08-15T22:04:23+09:00,-2200,4000,22.4539,0
M0031,2016,2026-08-16,2026-08-16T10:53:41+09:00,0,4000,22.4539,1
M0031,2016,2026-08-16,2026-08-16T11:28:27+09:00,-500,3500,23.0333,0
M0031,2016,2026-08-16,2026-08-16T12:02:27+09:00,-200,3800,23.6000,0
M0031,2016,2026-08-16,2026-08-16T12:35:49+09:00,-600,3400,24.1561,0
M0031,2016,2026-08-16,2026-08-16T13:06:49+09:00,-1400,2600,24.6728,0
M0031,2016,2026-08-16,2026-08-16T13:36:19+09:00,-1200,2800,25.1644,0
M0031,2016,2026-08-16,2026-08-16T14:09:21+09:00,-900,3100,25.7150,0
M0031,2016,2026-08-16,2026-08-16T14:51:21+09:00,-1200,2800,26.4150,0
M0031,2016,2026-08-16,2026-08-16T15:29:10+09:00,-400,3600,27.0453,0
M0031,2016,2026-08-16,2026-08-16T16:05:23+09:00,-500,3500,27.6489,0
M0031,2016,2026-08-16,2026-08-16T16:39:55+09:00,-100,3900,28.2244,0
M0031,2016,2026-08-16,2026-08-16T17:30:17+09:00,700,4700,29.0639,0
M0031,2016,2026-08-16,2026-08-16T18:07:35+09:00,1700,5700,29.6856,0
M0031,2016,2026-08-16,2026-08-16T18:38:25+09:00,3300,7300,30.1994,0
M0031,2016,2026-08-16,2026-08-16T19:40:19+09:00,4100,8100,31.2311,0
M0031,2016,2026-08-16,2026-08-16T20:25:39+09:00,3600,7600,31.9867,0
M0031,2016,2026-08-16,2026-08-16T21:04:51+09:00,3500,7500,32.6400,0
M0031,2016,2026-08-16,2026-08-16T21:42:13+09:00,3400,7400,33.2628,0
M0031,2016,2026-08-17,2026-08-17T10:52:31+09:00,0,7400,33.2628,1
M0031,2016,2026-08-17,2026-08-17T14:36:43+09:00,-300,7100,36.9994,0
M0031,2016,2026-08-17,2026-08-17T15:11:21+09:00,-600,6800,37.5767,0
M0031,2016,2026-08-17,2026-08-17T20:35:21+09:00,-800,6600,42.9767,0
M0031,2016,2026-08-17,2026-08-17T21:13:05+09:00,-900,6500,43.6056,0
M0031,2016,2026-08-18,2026-08-18T10:52:51+09:00,0,6500,43.6056,1
M0031,2016,2026-08-18,2026-08-18T12:35:21+09:00,-500,6000,45.3139,0
M0031,2016,2026-08-18,2026-08-18T13:07:37+09:00,-300,6200,45.8517,0
M0031,2016,2026-08-18,2026-08-18T13:35:43+09:00,-900,5600,46.3200,0
M0031,2016,2026-08-18,2026-08-18T14:04:28+09:00,-1200,5300,46.7992,0
M0031,2016,2026-08-18,2026-08-18T14:37:28+09:00,-300,6200,47.3492,0
M0031,2016,2026-08-18,2026-08-18T15:11:53+09:00,200,6700,47.9228,0
M0031,2016,2026-08-18,2026-08-18T20:35:25+09:00,100,6600,53.3150,0
M0031,2016,2026-08-19,2026-08-19T10:53:31+09:00,0,6600,53.3150,1
M0031,2016,2026-08-19,2026-08-19T13:06:21+09:00,300,6900,55.5289,0
M0031,2016,2026-08-19,2026-08-19T13:35:01+09:00,0,6600,56.0067,0
M0031,2016,2026-08-19,2026-08-19T14:09:06+09:00,100,6700,56.5747,0
M0031,2016,2026-08-19,2026-08-19T18:08:43+09:00,-100,6500,60.5683,0
M0031,2016,2026-08-19,2026-08-19T18:50:27+09:00,-600,6000,61.2639,0
M0031,2016,2026-08-19,2026-08-19T19:28:55+09:00,-900,5700,61.9050,0
M0031,2016,2026-08-19,2026-08-19T20:05:19+09:00,-800,5800,62.5117,0
M0031,2016,2026-08-19,2026-08-19T20:39:17+09:00,700,7300,63.0778,0
M0031,2016,2026-08-19,2026-08-19T21:30:39+09:00,800,7400,63.9339,0
M0031,2016,2026-08-20,2026-08-20T10:52:57+09:00,0,7400,63.9339,1
M0031,2016,2026-08-20,2026-08-20T13:36:17+09:00,200,7600,66.6561,0
M0031,2016,2026-08-20,2026-08-20T14:02:59+09:00,500,7900,67.1011,0
M0031,2016,2026-08-20,2026-08-20T14:35:37+09:00,200,7600,67.6450,0
M0031,2016,2026-08-20,2026-08-20T15:09:59+09:00,-500,6900,68.2178,0
M0031,2016,2026-08-20,2026-08-20T15:59:19+09:00,100,7500,69.0400,0
M0031,2016,2026-08-20,2026-08-20T16:32:33+09:00,1200,8600,69.5939,0
M0031,2016,2026-08-20,2026-08-20T17:07:41+09:00,2100,9500,70.1794,0
M0031,2016,2026-08-20,2026-08-20T17:42:01+09:00,3000,10400,70.7517,0
M0031,2016,2026-08-20,2026-08-20T18:28:21+09:00,2700,10100,71.5239,0
M0031,2016,2026-08-20,2026-08-20T19:39:23+09:00,2600,10000,72.7078,0
M0031,2016,2026-08-20,2026-08-20T20:28:35+09:00,2100,9500,73.5278,0
M0031,2016,2026-08-20,2026-08-20T21:05:21+09:00,1800,9200,74.1406,0
M0031,2016,2026-08-20,2026-08-20T21:40:19+09:00,800,8200,74.7233,0
M0031,2016,2026-08-20,2026-08-20T22:30:04+09:00,400,7800,75.5525,0
M0031,2016,2026-08-20,2026-08-20T23:07:51+09:00,-200,7200,76.1822,0
M0031,2016,2026-08-20,2026-08-20T23:43:01+09:00,-500,6900,76.7683,0
M0031,2016,2026-08-21,2026-08-21T10:54:01+09:00,-100,6900,76.7683,1
M0031,2016,2026-08-21,2026-08-21T11:29:17+09:00,-500,6500,77.3561,0
M0031,2016,2026-08-21,2026-08-21T12:03:33+09:00,-800,6200,77.9272,0
M0031,2016,2026-08-21,2026-08-21T12:36:21+09:00,-1000,6000,78.4739,0
M0031,2016,2026-08-21,2026-08-21T13:07:23+09:00,-900,6100,78.9911,0
M0031,2016,2026-08-22,2026-08-22T10:54:29+09:00,-100,6100,78.9911,1
M0031,2016,2026-08-22,2026-08-22T11:28:57+09:00,-500,5700,79.5656,0
M0031,2016,2026-08-22,2026-08-22T12:03:41+09:00,-1100,5100,80.1444,0
M0031,2016,2026-08-22,2026-08-22T12:36:35+09:00,-1600,4600,80.6928,0
M0031,2016,2026-08-22,2026-08-22T13:08:43+09:00,-2000,4200,81.2283,0
M0031,2016,2026-08-22,2026-08-22T14:05:49+09:00,-2300,3900,82.1800,0
M0031,2016,2026-08-22,2026-08-22T14:40:51+09:00,-2800,3400,82.7639,0
M0031,2016,2026-08-22,2026-08-22T15:30:07+09:00,-3200,3000,83.5850,0
M0031,2016,2026-08-22,2026-08-22T16:07:19+09:00,-3000,3200,84.2050,0
M0031,2016,2026-08-22,2026-08-22T16:43:29+09:00,-2200,4000,84.8078,0
M0031,2016,2026-08-22,2026-08-22T17:31:13+09:00,-1500,4700,85.6033,0
M0031,2016,2026-08-22,2026-08-22T18:09:45+09:00,500,6700,86.2456,0
M0031,2016,2026-08-22,2026-08-22T18:55:39+09:00,1500,7700,87.0106,0
M0031,2016,2026-08-22,2026-08-22T19:33:07+09:00,2500,8700,87.6350,0
M0031,2016,2026-08-22,2026-08-22T20:12:13+09:00,3600,9800,88.2867,0
M0031,2016,2026-08-23,2026-08-23T10:53:53+09:00,-100,9800,88.2867,1
M0031,2016,2026-08-23,2026-08-23T11:29:03+09:00,-800,9100,88.8728,0
M0031,2016,2026-08-23,2026-08-23T12:36:41+09:00,-1300,8600,90.0000,0
M0031,2016,2026-08-23,2026-08-23T13:07:01+09:00,-1700,8200,90.5056,0
M0031,2016,2026-08-23,2026-08-23T13:35:29+09:00,-1800,8100,90.9800,0
M0031,2016,2026-08-23,2026-08-23T16:08:15+09:00,-1900,8000,93.5261,0
M0031,2016,2026-08-23,2026-08-23T16:54:35+09:00,-1600,8300,94.2983,0
M0031,2016,2026-08-23,2026-08-23T17:31:47+09:00,-1800,8100,94.9183,0
M0031,2016,2026-08-23,2026-08-23T19:33:57+09:00,-1600,8300,96.9544,0
M0031,2016,2026-08-23,2026-08-23T20:12:39+09:00,-1700,8200,97.5994,0
M0031,2016,2026-08-23,2026-08-23T21:01:31+09:00,-1500,8400,98.4139,0
M0031,2016,2026-08-23,2026-08-23T21:39:29+09:00,-1400,8500,99.0467,0
M0031,2016,2026-08-23,2026-08-23T22:26:19+09:00,-1300,8600,99.8272,0
M0031,2016,2026-08-23,2026-08-23T23:06:27+09:00,-1600,8300,100.4961,0
M0031,2016,2026-08-23,2026-08-23T23:44:53+09:00,-1700,8200,101.1367,0
M0031,2016,2026-08-24,2026-08-24T10:54:29+09:00,-100,8200,101.1367,1
M0031,2016,2026-08-24,2026-08-24T11:29:08+09:00,-500,7800,101.7142,0
M0031,2016,2026-08-24,2026-08-24T12:03:33+09:00,-400,7900,102.2878,0
M0031,2016,2026-08-24,2026-08-24T12:36:23+09:00,-800,7500,102.8350,0
M0031,2016,2026-08-24,2026-08-24T13:10:11+09:00,-1500,6800,103.3983,0
M0031,2016,2026-08-24,2026-08-24T13:57:31+09:00,-2200,6100,104.1872,0
M0031,2016,2026-08-25,2026-08-25T10:53:53+09:00,0,6100,104.1872,1
M0031,2016,2026-08-25,2026-08-25T12:03:47+09:00,-200,5900,105.3522,0
M0031,2016,2026-08-25,2026-08-25T12:36:43+09:00,-500,5600,105.9011,0
M0031,2016,2026-08-25,2026-08-25T13:06:33+09:00,-800,5300,106.3983,0
M0031,2016,2026-08-25,2026-08-25T13:34:33+09:00,-1000,5100,106.8650,0
M0031,2016,2026-08-25,2026-08-25T14:09:29+09:00,-1400,4700,107.4472,0
M0031,2016,2026-08-25,2026-08-25T16:03:02+09:00,-1600,4500,109.3397,0
M0031,2016,2026-08-25,2026-08-25T20:40:03+09:00,-1700,4400,113.9567,0
M0031,2016,2026-08-26,2026-08-26T10:53:07+09:00,-200,4400,113.9567,1
M0031,2016,2026-08-26,2026-08-26T11:28:33+09:00,-700,3900,114.5472,0
M0031,2016,2026-08-26,2026-08-26T12:02:31+09:00,-100,4500,115.1133,0
M0031,2016,2026-08-26,2026-08-26T12:34:47+09:00,0,4600,115.6511,0
M0031,2016,2026-08-26,2026-08-26T13:07:13+09:00,-500,4100,116.1917,0
M0031,2016,2026-08-26,2026-08-26T13:35:35+09:00,-1100,3500,116.6644,0
M0031,2016,2026-08-26,2026-08-26T14:04:55+09:00,-1600,3000,117.1533,0
M0031,2016,2026-08-26,2026-08-26T14:37:55+09:00,-2000,2600,117.7033,0
M0031,2016,2026-08-26,2026-08-26T15:12:25+09:00,-2900,1700,118.2783,0
M0031,2016,2026-08-26,2026-08-26T15:57:47+09:00,-2300,2300,119.0344,0
M0031,2016,2026-08-26,2026-08-26T16:31:31+09:00,-2100,2500,119.5967,0
M0031,2016,2026-08-27,2026-08-27T10:54:19+09:00,0,2500,119.5967,1
M0031,2016,2026-08-27,2026-08-27T14:07:15+09:00,-400,2100,122.8122,0
M0031,2016,2026-08-27,2026-08-27T14:41:06+09:00,-200,2300,123.3764,0
M0031,2016,2026-08-27,2026-08-27T15:26:49+09:00,-800,1700,124.1383,0
M0031,2016,2026-08-27,2026-08-27T16:02:47+09:00,-400,2100,124.7378,0
M0031,2016,2026-08-27,2026-08-27T16:36:51+09:00,-600,1900,125.3056,0
M0031,2016,2026-08-27,2026-08-27T17:04:59+09:00,-400,2100,125.7744,0
M0031,2016,2026-08-27,2026-08-27T17:33:23+09:00,600,3100,126.2478,0
M0031,2016,2026-08-27,2026-08-27T18:09:51+09:00,2600,5100,126.8556,0
M0031,2016,2026-08-27,2026-08-27T18:53:03+09:00,2700,5200,127.5756,0
M0031,2016,2026-08-27,2026-08-27T20:44:41+09:00,1900,4400,129.4361,0
M0031,2016,2026-08-27,2026-08-27T21:32:59+09:00,1300,3800,130.2411,0
M0031,2016,2026-08-27,2026-08-27T22:09:51+09:00,600,3100,130.8556,0
M0031,2016,2026-08-27,2026-08-27T22:54:35+09:00,500,3000,131.6011,0
M0031,2016,2026-08-28,2026-08-28T10:54:45+09:00,-100,3000,131.6011,1
M0031,2016,2026-08-28,2026-08-28T11:29:35+09:00,-200,2900,132.1817,0
M0031,2016,2026-08-28,2026-08-28T12:04:21+09:00,800,3900,132.7611,0
M0031,2016,2026-08-28,2026-08-28T12:36:55+09:00,1400,4500,133.3039,0
M0031,2016,2026-08-28,2026-08-28T13:07:27+09:00,1200,4300,133.8128,0
M0031,2016,2026-08-28,2026-08-28T13:35:41+09:00,700,3800,134.2833,0
M0031,2016,2026-08-28,2026-08-28T14:09:41+09:00,-300,2800,134.8500,0
M0031,2016,2026-08-28,2026-08-28T14:51:34+09:00,-100,3000,135.5481,0
M0031,2016,2026-08-28,2026-08-28T15:26:59+09:00,-300,2800,136.1383,0
M0031,2016,2026-08-28,2026-08-28T16:03:29+09:00,-700,2400,136.7467,0
M0031,2016,2026-08-28,2026-08-28T16:38:15+09:00,-1000,2100,137.3261,0
M0031,2016,2026-08-28,2026-08-28T17:29:15+09:00,-700,2400,138.1761,0
M0031,2016,2026-08-28,2026-08-28T18:05:37+09:00,-1100,2000,138.7822,0
M0031,2016,2026-08-28,2026-08-28T18:38:39+09:00,-2100,1000,139.3328,0
M0031,2016,2026-08-28,2026-08-28T20:14:11+09:00,-3100,0,140.9250,0
M0031,2016,2026-08-28,2026-08-28T21:00:55+09:00,-3500,-400,141.7039,0
M0031,2016,2026-08-28,2026-08-28T21:36:25+09:00,-3600,-500,142.2956,0
M0031,2016,2026-08-28,2026-08-28T22:13:23+09:00,-4200,-1100,142.9117,0
M0031,2016,2026-08-28,2026-08-28T23:02:02+09:00,-4400,-1300,143.7225,0
M0031,2016,2026-08-28,2026-08-28T23:38:43+09:00,-4200,-1100,144.3339,0
M0031,2016,2026-08-29,2026-08-29T10:54:15+09:00,-100,-1100,144.3339,1
M0031,2016,2026-08-29,2026-08-29T11:29:35+09:00,-600,-1600,144.9228,0
M0031,2016,2026-08-29,2026-08-29T12:04:02+09:00,-900,-1900,145.4969,0
M0031,2016,2026-08-29,2026-08-29T12:37:17+09:00,-1200,-2200,146.0511,0
M0031,2016,2026-08-29,2026-08-29T13:08:43+09:00,-1000,-2000,146.5750,0
M0031,2016,2026-08-29,2026-08-29T14:08:01+09:00,-1300,-2300,147.5633,0
M0031,2016,2026-08-29,2026-08-29T14:42:31+09:00,-1800,-2800,148.1383,0
M0031,2016,2026-08-29,2026-08-29T15:28:43+09:00,-1100,-2100,148.9083,0
M0031,2016,2026-08-29,2026-08-29T16:05:41+09:00,-400,-1400,149.5244,0
M0031,2016,2026-08-29,2026-08-29T16:38:29+09:00,-900,-1900,150.0711,0
M0031,2016,2026-08-29,2026-08-29T17:36:27+09:00,-1100,-2100,151.0372,0
M0031,2016,2026-08-29,2026-08-29T18:13:47+09:00,-1000,-2000,151.6594,0
M0032,2017,2026-08-14,2026-08-14T10:54:41+09:00,0,0,0.0000,1
M0032,2017,2026-08-14,2026-08-14T11:29:45+09:00,-600,-600,0.5844,0
M0032,2017,2026-08-14,2026-08-14T12:04:15+09:00,-500,-500,1.1594,0
M0032,2017,2026-08-14,2026-08-14T12:37:28+09:00,100,100,1.7131,0
M0032,2017,2026-08-14,2026-08-14T13:06:37+09:00,500,500,2.1989,0
M0032,2017,2026-08-14,2026-08-14T13:35:02+09:00,100,100,2.6725,0
M0032,2017,2026-08-14,2026-08-14T14:10:37+09:00,-900,-900,3.2656,0
M0032,2017,2026-08-14,2026-08-14T14:55:41+09:00,-1500,-1500,4.0167,0
M0032,2017,2026-08-14,2026-08-14T15:31:41+09:00,-1800,-1800,4.6167,0
M0032,2017,2026-08-14,2026-08-14T16:41:57+09:00,-2300,-2300,5.7878,0
M0032,2017,2026-08-14,2026-08-14T17:30:37+09:00,-1600,-1600,6.5989,0
M0032,2017,2026-08-14,2026-08-14T18:07:43+09:00,-1700,-1700,7.2172,0
M0032,2017,2026-08-14,2026-08-14T18:43:04+09:00,0,0,7.8064,0
M0032,2017,2026-08-14,2026-08-14T19:31:33+09:00,900,900,8.6144,0
M0032,2017,2026-08-14,2026-08-14T20:09:17+09:00,2800,2800,9.2433,0
M0032,2017,2026-08-14,2026-08-14T20:55:41+09:00,3300,3300,10.0167,0
M0032,2017,2026-08-14,2026-08-14T21:33:02+09:00,4100,4100,10.6392,0
M0032,2017,2026-08-14,2026-08-14T22:11:45+09:00,4000,4000,11.2844,0
M0032,2017,2026-08-14,2026-08-14T23:00:09+09:00,4700,4700,12.0911,0
M0032,2017,2026-08-14,2026-08-14T23:38:17+09:00,5800,5800,12.7267,0
M0032,2017,2026-08-15,2026-08-15T10:54:13+09:00,-100,5800,12.7267,1
M0032,2017,2026-08-15,2026-08-15T11:29:09+09:00,800,6700,13.3089,0
M0032,2017,2026-08-15,2026-08-15T12:03:27+09:00,500,6400,13.8806,0
M0032,2017,2026-08-15,2026-08-15T12:36:37+09:00,800,6700,14.4333,0
M0032,2017,2026-08-15,2026-08-15T13:08:49+09:00,0,5900,14.9700,0
M0032,2017,2026-08-15,2026-08-15T14:01:55+09:00,-300,5600,15.8550,0
M0032,2017,2026-08-15,2026-08-15T14:36:09+09:00,700,6600,16.4256,0
M0032,2017,2026-08-15,2026-08-15T15:58:43+09:00,600,6500,17.8017,0
M0032,2017,2026-08-15,2026-08-15T16:34:01+09:00,100,6000,18.3900,0
M0032,2017,2026-08-15,2026-08-15T17:11:17+09:00,-800,5100,19.0111,0
M0032,2017,2026-08-15,2026-08-15T17:58:39+09:00,100,6000,19.8006,0
M0032,2017,2026-08-15,2026-08-15T18:35:13+09:00,1100,7000,20.4100,0
M0032,2017,2026-08-15,2026-08-15T19:12:53+09:00,1300,7200,21.0378,0
M0032,2017,2026-08-15,2026-08-15T20:01:19+09:00,1000,6900,21.8450,0
M0032,2017,2026-08-15,2026-08-15T20:38:25+09:00,900,6800,22.4633,0
M0032,2017,2026-08-16,2026-08-16T10:53:41+09:00,-100,6800,22.4633,1
M0032,2017,2026-08-16,2026-08-16T11:28:27+09:00,-600,6300,23.0428,0
M0032,2017,2026-08-16,2026-08-16T12:02:27+09:00,-1100,5800,23.6094,0
M0032,2017,2026-08-16,2026-08-16T12:35:49+09:00,-200,6700,24.1656,0
M0032,2017,2026-08-16,2026-08-16T13:06:49+09:00,-500,6400,24.6822,0
M0032,2017,2026-08-16,2026-08-16T13:36:19+09:00,-1000,5900,25.1739,0
M0032,2017,2026-08-16,2026-08-16T14:09:21+09:00,-1300,5600,25.7244,0
M0032,2017,2026-08-16,2026-08-16T14:51:21+09:00,-800,6100,26.4244,0
M0032,2017,2026-08-16,2026-08-16T15:29:10+09:00,-600,6300,27.0547,0
M0032,2017,2026-08-16,2026-08-16T16:05:23+09:00,-1100,5800,27.6583,0
M0032,2017,2026-08-16,2026-08-16T16:39:55+09:00,-2300,4600,28.2339,0
M0032,2017,2026-08-16,2026-08-16T17:30:17+09:00,-1900,5000,29.0733,0
M0032,2017,2026-08-16,2026-08-16T18:07:35+09:00,-2100,4800,29.6950,0
M0032,2017,2026-08-17,2026-08-17T10:52:31+09:00,0,4800,29.6950,1
M0032,2017,2026-08-17,2026-08-17T13:35:21+09:00,-300,4500,32.4089,0
M0032,2017,2026-08-17,2026-08-17T14:03:11+09:00,-800,4000,32.8728,0
M0032,2017,2026-08-17,2026-08-17T14:36:43+09:00,-900,3900,33.4317,0
M0032,2017,2026-08-17,2026-08-17T15:11:21+09:00,-700,4100,34.0089,0
M0032,2017,2026-08-17,2026-08-17T15:59:33+09:00,-1200,3600,34.8122,0
M0032,2017,2026-08-17,2026-08-17T16:33:27+09:00,-700,4100,35.3772,0
M0032,2017,2026-08-17,2026-08-17T17:09:07+09:00,-1400,3400,35.9717,0
M0032,2017,2026-08-17,2026-08-17T17:58:27+09:00,-1700,3100,36.7939,0
M0032,2017,2026-08-17,2026-08-17T18:33:03+09:00,-2200,2600,37.3706,0
M0032,2017,2026-08-17,2026-08-17T19:09:23+09:00,-3300,1500,37.9761,0
M0032,2017,2026-08-17,2026-08-17T19:59:55+09:00,-2300,2500,38.8183,0
M0032,2017,2026-08-17,2026-08-17T20:35:21+09:00,-2400,2400,39.4089,0
M0032,2017,2026-08-17,2026-08-17T21:13:05+09:00,-2600,2200,40.0378,0
M0032,2017,2026-08-18,2026-08-18T10:52:51+09:00,0,2200,40.0378,1
M0032,2017,2026-08-18,2026-08-18T11:28:45+09:00,-500,1700,40.6361,0
M0032,2017,2026-08-18,2026-08-18T13:07:37+09:00,-700,1500,42.2839,0
M0032,2017,2026-08-18,2026-08-18T13:35:43+09:00,100,2300,42.7522,0
M0032,2017,2026-08-18,2026-08-18T14:37:28+09:00,-300,1900,43.7814,0
M0032,2017,2026-08-18,2026-08-18T15:11:53+09:00,0,2200,44.3550,0
M0032,2017,2026-08-18,2026-08-18T15:59:35+09:00,-300,1900,45.1500,0
M0032,2017,2026-08-18,2026-08-18T16:33:08+09:00,-900,1300,45.7092,0
M0032,2017,2026-08-18,2026-08-18T17:08:27+09:00,-400,1800,46.2978,0
M0032,2017,2026-08-18,2026-08-18T19:09:25+09:00,-700,1500,48.3139,0
M0032,2017,2026-08-18,2026-08-18T19:59:53+09:00,-1100,1100,49.1550,0
M0032,2017,2026-08-18,2026-08-18T20:35:25+09:00,-1300,900,49.7472,0
M0032,2017,2026-08-18,2026-08-18T21:11:41+09:00,-1200,1000,50.3517,0
M0032,2017,2026-08-19,2026-08-19T10:53:31+09:00,0,1000,50.3517,1
M0032,2017,2026-08-19,2026-08-19T11:28:23+09:00,-100,900,50.9328,0
M0032,2017,2026-08-19,2026-08-19T12:02:25+09:00,-200,800,51.5000,0
M0032,2017,2026-08-19,2026-08-19T12:35:06+09:00,700,1700,52.0447,0
M0032,2017,2026-08-19,2026-08-19T13:06:21+09:00,1200,2200,52.5656,0
M0032,2017,2026-08-19,2026-08-19T13:35:01+09:00,800,1800,53.0433,0
M0032,2017,2026-08-19,2026-08-19T14:09:06+09:00,400,1400,53.6114,0
M0032,2017,2026-08-20,2026-08-20T10:52:57+09:00,0,1400,53.6114,1
M0032,2017,2026-08-20,2026-08-20T12:35:01+09:00,-100,1300,55.3125,0
M0032,2017,2026-08-20,2026-08-20T15:09:59+09:00,-200,1200,57.8953,0
M0032,2017,2026-08-20,2026-08-20T15:59:19+09:00,400,1800,58.7175,0
M0032,2017,2026-08-20,2026-08-20T17:42:01+09:00,300,1700,60.4292,0
M0032,2017,2026-08-20,2026-08-20T18:28:21+09:00,600,2000,61.2014,0
M0032,2017,2026-08-20,2026-08-20T19:04:37+09:00,100,1500,61.8058,0
M0032,2017,2026-08-20,2026-08-20T19:39:23+09:00,0,1400,62.3853,0
M0032,2017,2026-08-20,2026-08-20T20:28:35+09:00,-400,1000,63.2053,0
M0032,2017,2026-08-20,2026-08-20T21:05:21+09:00,-800,600,63.8181,0
M0032,2017,2026-08-21,2026-08-21T10:54:01+09:00,-100,600,63.8181,1
M0032,2017,2026-08-21,2026-08-21T11:29:17+09:00,600,1300,64.4058,0
M0032,2017,2026-08-21,2026-08-21T12:36:21+09:00,700,1400,65.5236,0
M0032,2017,2026-08-21,2026-08-21T13:07:23+09:00,100,800,66.0408,0
M0032,2017,2026-08-22,2026-08-22T10:54:29+09:00,-200,800,66.0408,1
M0032,2017,2026-08-22,2026-08-22T11:28:57+09:00,100,1100,66.6153,0
M0032,2017,2026-08-22,2026-08-22T12:03:41+09:00,1100,2100,67.1942,0
M0032,2017,2026-08-22,2026-08-22T12:36:35+09:00,1900,2900,67.7425,0
M0032,2017,2026-08-22,2026-08-22T13:08:43+09:00,1200,2200,68.2781,0
M0032,2017,2026-08-22,2026-08-22T14:05:49+09:00,900,1900,69.2297,0
M0032,2017,2026-08-22,2026-08-22T14:40:51+09:00,-200,800,69.8136,0
M0032,2017,2026-08-22,2026-08-22T15:30:07+09:00,-700,300,70.6347,0
M0032,2017,2026-08-22,2026-08-22T16:07:19+09:00,-400,600,71.2547,0
M0032,2017,2026-08-22,2026-08-22T16:43:29+09:00,-1300,-300,71.8575,0
M0032,2017,2026-08-22,2026-08-22T17:31:13+09:00,-1900,-900,72.6531,0
M0032,2017,2026-08-22,2026-08-22T18:09:45+09:00,-1800,-800,73.2953,0
M0032,2017,2026-08-22,2026-08-22T18:55:39+09:00,-2300,-1300,74.0603,0
M0032,2017,2026-08-22,2026-08-22T19:33:07+09:00,-2800,-1800,74.6847,0
M0032,2017,2026-08-22,2026-08-22T20:12:13+09:00,-1400,-400,75.3364,0
M0032,2017,2026-08-22,2026-08-22T21:01:31+09:00,-800,200,76.1581,0
M0032,2017,2026-08-23,2026-08-23T10:53:53+09:00,-200,200,76.1581,1
M0032,2017,2026-08-23,2026-08-23T11:29:03+09:00,-400,0,76.7442,0
M0032,2017,2026-08-23,2026-08-23T12:03:35+09:00,-200,200,77.3197,0
M0032,2017,2026-08-23,2026-08-23T12:36:41+09:00,400,800,77.8714,0
M0032,2017,2026-08-23,2026-08-23T13:07:01+09:00,-300,100,78.3769,0
M0032,2017,2026-08-23,2026-08-23T13:35:29+09:00,-800,-400,78.8514,0
