machine_code,unit_number,data_date,sampled_at_jst,slump_value
M0033,2018,2026-08-14,2026-08-14T13:35:02+09:00,2100
M0033,2018,2026-08-14,2026-08-14T14:10:37+09:00,2400
M0033,2018,2026-08-14,2026-08-14T14:55:41+09:00,2700
M0033,2018,2026-08-14,2026-08-14T15:31:41+09:00,2500
M0033,2018,2026-08-14,2026-08-14T16:08:02+09:00,2800
M0033,2018,2026-08-14,2026-08-14T17:30:37+09:00,3500
M0033,2018,2026-08-14,2026-08-14T18:07:43+09:00,4300
M0033,2018,2026-08-14,2026-08-14T18:43:04+09:00,3600
M0033,2018,2026-08-14,2026-08-14T19:31:33+09:00,4200
M0033,2018,2026-08-14,2026-08-14T20:09:17+09:00,4100
M0033,2018,2026-08-14,2026-08-14T20:55:41+09:00,4500
M0033,2018,2026-08-14,2026-08-14T21:33:02+09:00,4400
M0033,2018,2026-08-14,2026-08-14T22:11:45+09:00,5000
M0033,2018,2026-08-14,2026-08-14T23:00:09+09:00,5600
M0033,2018,2026-08-14,2026-08-14T23:38:17+09:00,5500
M0034,2019,2026-08-14,2026-08-14T10:54:41+09:00,-100
M0034,2019,2026-08-14,2026-08-14T11:29:45+09:00,-600
M0034,2019,2026-08-14,2026-08-14T12:04:15+09:00,-900
M0034,2019,2026-08-14,2026-08-14T12:37:28+09:00,-500
M0034,2019,2026-08-14,2026-08-14T13:35:02+09:00,-300
M0034,2019,2026-08-14,2026-08-14T14:10:37+09:00,100
M0034,2019,2026-08-14,2026-08-14T14:55:41+09:00,-500
M0034,2019,2026-08-14,2026-08-14T15:31:41+09:00,-400
M0034,2019,2026-08-14,2026-08-14T16:08:02+09:00,300
M0034,2019,2026-08-14,2026-08-14T16:41:57+09:00,-800
M0034,2019,2026-08-14,2026-08-14T17:30:37+09:00,-500
M0034,2019,2026-08-14,2026-08-14T18:07:43+09:00,-100
M0034,2019,2026-08-14,2026-08-14T18:43:04+09:00,0
M0034,2019,2026-08-14,2026-08-14T19:31:33+09:00,-400
M0034,2019,2026-08-14,2026-08-14T20:09:17+09:00,-700
M0034,2019,2026-08-14,2026-08-14T20:55:41+09:00,-800
M0034,2019,2026-08-14,2026-08-14T21:33:02+09:00,0
M0034,2019,2026-08-14,2026-08-14T22:11:45+09:00,700
M0034,2019,2026-08-14,2026-08-14T23:00:09+09:00,800
M0034,2019,2026-08-14,2026-08-14T23:38:17+09:00,1500
M0035,2020,2026-08-14,2026-08-14T10:54:41+09:00,-100
M0035,2020,2026-08-14,2026-08-14T11:29:45+09:00,600
M0035,2020,2026-08-14,2026-08-14T12:04:15+09:00,1300
M0035,2020,2026-08-14,2026-08-14T13:35:02+09:00,700
M0035,2020,2026-08-14,2026-08-14T14:10:37+09:00,1000
M0035,2020,2026-08-14,2026-08-14T14:55:41+09:00,700
M0035,2020,2026-08-14,2026-08-14T15:31:41+09:00,300
M0035,2020,2026-08-14,2026-08-14T16:08:02+09:00,-200
M0035,2020,2026-08-14,2026-08-14T16:41:57+09:00,-400
M0035,2020,2026-08-14,2026-08-14T17:30:37+09:00,200
M0035,2020,2026-08-14,2026-08-14T18:07:43+09:00,300
M0035,2020,2026-08-14,2026-08-14T18:43:04+09:00,600
M0035,2020,2026-08-14,2026-08-14T19:31:33+09:00,700
M0035,2020,2026-08-14,2026-08-14T21:33:02+09:00,500
M0035,2020,2026-08-14,2026-08-14T22:11:45+09:00,1300
M0036,2021,2026-08-14,2026-08-14T10:54:41+09:00,-100
M0036,2021,2026-08-14,2026-08-14T11:29:45+09:00,-300
M0036,2021,2026-08-14,2026-08-14T12:04:15+09:00,-400
M0036,2021,2026-08-14,2026-08-14T12:37:28+09:00,0
M0036,2021,2026-08-14,2026-08-14T13:06:37+09:00,-700
M0036,2021,2026-08-14,2026-08-14T13:35:02+09:00,-800
M0036,2021,2026-08-14,2026-08-14T14:10:37+09:00,-1000
M0036,2021,2026-08-14,2026-08-14T14:55:41+09:00,-1100
M0036,2021,2026-08-14,2026-08-14T15:31:41+09:00,-1700
M0036,2021,2026-08-14,2026-08-14T16:08:02+09:00,-1900
M0036,2021,2026-08-14,2026-08-14T16:41:57+09:00,-1800
M0036,2021,2026-08-14,2026-08-14T17:30:37+09:00,-1600
M0036,2021,2026-08-14,2026-08-14T18:07:43+09:00,-2100
M0036,2021,2026-08-14,2026-08-14T18:43:04+09:00,-2300
M0036,2021,2026-08-14,2026-08-14T19:31:33+09:00,-2800
M0036,2021,2026-08-14,2026-08-14T20:09:17+09:00,-3600
M0036,2021,2026-08-14,2026-08-14T20:55:41+09:00,-2900
M0037,2022,2026-08-14,2026-08-14T10:54:41+09:00,0
M0037,2022,2026-08-14,2026-08-14T11:29:45+09:00,200
M0037,2022,2026-08-14,2026-08-14T12:04:15+09:00,-200
M0037,2022,2026-08-14,2026-08-14T12:37:28+09:00,-500
M0037,2022,2026-08-14,2026-08-14T13:35:02+09:00,-800
M0037,2022,2026-08-14,2026-08-14T14:10:37+09:00,-1200
M0037,2022,2026-08-14,2026-08-14T16:08:02+09:00,-1500
M0037,2022,2026-08-14,2026-08-14T16:41:57+09:00,-2500
M0037,2022,2026-08-14,2026-08-14T17:30:37+09:00,-2700
M0037,2022,2026-08-14,2026-08-14T18:07:43+09:00,-2300
M0037,2022,2026-08-14,2026-08-14T18:43:04+09:00,-2700
M0038,2023,2026-08-14,2026-08-14T10:54:41+09:00,-200
M0038,2023,2026-08-14,2026-08-14T11:29:45+09:00,800
M0038,2023,2026-08-14,2026-08-14T12:04:15+09:00,1000
M0038,2023,2026-08-14,2026-08-14T12:37:28+09:00,2000
M0038,2023,2026-08-14,2026-08-14T13:06:37+09:00,2600
M0038,2023,2026-08-14,2026-08-14T13:35:02+09:00,2400
M0038,2023,2026-08-14,2026-08-14T14:10:37+09:00,2600
M0038,2023,2026-08-14,2026-08-14T15:31:41+09:00,2700
M0038,2023,2026-08-14,2026-08-14T16:08:02+09:00,2300
M0038,2023,2026-08-14,2026-08-14T16:41:57+09:00,2900
M0038,2023,2026-08-14,2026-08-14T17:30:37+09:00,2600
M0038,2023,2026-08-14,2026-08-14T18:07:43+09:00,2400
M0038,2023,2026-08-14,2026-08-14T19:31:33+09:00,2200
M0038,2023,2026-08-14,2026-08-14T20:09:17+09:00,1200
M0038,2023,2026-08-14,2026-08-14T20:55:41+09:00,900
M0038,2023,2026-08-14,2026-08-14T21:33:02+09:00,600
M0038,2023,2026-08-14,2026-08-14T22:11:45+09:00,1500
M0039,2024,2026-08-14,2026-08-14T10:54:41+09:00,-200
M0039,2024,2026-08-14,2026-08-14T11:29:45+09:00,-600
M0039,2024,2026-08-14,2026-08-14T12:37:28+09:00,-1000
M0039,2024,2026-08-14,2026-08-14T13:06:37+09:00,-1100
M0039,2024,2026-08-14,2026-08-14T13:35:02+09:00,-400
M0039,2024,2026-08-14,2026-08-14T14:10:37+09:00,700
M0039,2024,2026-08-14,2026-08-14T14:55:41+09:00,1400
M0039,2024,2026-08-14,2026-08-14T15:31:41+09:00,1800
M0039,2024,2026-08-14,2026-08-14T16:08:02+09:00,2300
M0039,2024,2026-08-14,2026-08-14T16:41:57+09:00,2900
M0039,2024,2026-08-14,2026-08-14T17:30:37+09:00,2200
M0039,2024,2026-08-14,2026-08-14T18:07:43+09:00,1900
M0039,2024,2026-08-14,2026-08-14T18:43:04+09:00,2100
M0040,2025,2026-08-14,2026-08-14T10:54:41+09:00,0
M0040,2025,2026-08-14,2026-08-14T11:29:45+09:00,500
M0040,2025,2026-08-14,2026-08-14T12:04:15+09:00,200
M0040,2025,2026-08-14,2026-08-14T12:37:28+09:00,-300
M0040,2025,2026-08-14,2026-08-14T13:06:37+09:00,200
M0040,2025,2026-08-14,2026-08-14T13:35:02+09:00,-300
M0040,2025,2026-08-14,2026-08-14T14:10:37+09:00,-600
M0040,2025,2026-08-14,2026-08-14T15:31:41+09:00,-1000
M0040,2025,2026-08-14,2026-08-14T16:08:02+09:00,-700
M0040,2025,2026-08-14,2026-08-14T16:41:57+09:00,-900
M0040,2025,2026-08-14,2026-08-14T18:43:04+09:00,-100
M0040,2025,2026-08-14,2026-08-14T19:31:33+09:00,-400
M0040,2025,2026-08-14,2026-08-14T20:09:17+09:00,-300
M0040,2025,2026-08-14,2026-08-14T20:55:41+09:00,-700
M0040,2025,2026-08-14,2026-08-14T21:33:02+09:00,-1400
M0040,2025,2026-08-14,2026-08-14T22:11:45+09:00,-1100
M0040,2025,2026-08-14,2026-08-14T23:00:09+09:00,0
M0041,2026,2026-08-14,2026-08-14T10:54:41+09:00,-100
M0041,2026,2026-08-14,2026-08-14T11:29:45+09:00,0
M0041,2026,2026-08-14,2026-08-14T12:04:15+09:00,400
M0041,2026,2026-08-14,2026-08-14T12:37:28+09:00,600
M0041,2026,2026-08-14,2026-08-14T13:35:02+09:00,900
M0041,2026,2026-08-14,2026-08-14T14:10:37+09:00,-300
M0041,2026,2026-08-14,2026-08-14T14:55:41+09:00,-600
M0041,2026,2026-08-14,2026-08-14T15:31:41+09:00,-1100
M0041,2026,2026-08-14,2026-08-14T16:08:02+09:00,-1000
M0041,2026,2026-08-14,2026-08-14T16:41:57+09:00,-500
M0041,2026,2026-08-14,2026-08-14T19:31:33+09:00,-800
M0041,2026,2026-08-14,2026-08-14T20:09:17+09:00,-500
M0042,2027,2026-08-14,2026-08-14T10:54:41+09:00,-100
M0042,2027,2026-08-14,2026-08-14T11:29:45+09:00,-800
M0042,2027,2026-08-14,2026-08-14T12:37:28+09:00,200
M0042,2027,2026-08-14,2026-08-14T13:06:37+09:00,100
M0042,2027,2026-08-14,2026-08-14T13:35:02+09:00,-200
M0042,2027,2026-08-14,2026-08-14T14:10:37+09:00,400
M0042,2027,2026-08-14,2026-08-14T14:55:41+09:00,1100
M0042,2027,2026-08-14,2026-08-14T15:31:41+09:00,600
M0042,2027,2026-08-14,2026-08-14T16:41:57+09:00,500
M0042,2027,2026-08-14,2026-08-14T17:30:37+09:00,200
M0042,2027,2026-08-14,2026-08-14T18:07:43+09:00,700
M0042,2027,2026-08-14,2026-08-14T18:43:04+09:00,2600
M0042,2027,2026-08-14,2026-08-14T19:31:33+09:00,3500
M0042,2027,2026-08-14,2026-08-14T20:09:17+09:00,4300
M0042,2027,2026-08-14,2026-08-14T20:55:41+09:00,5100
M0042,2027,2026-08-14,2026-08-14T21:33:02+09:00,5600
M0042,2027,2026-08-14,2026-08-14T22:11:45+09:00,5900
M0042,2027,2026-08-14,2026-08-14T23:00:09+09:00,5700
M0043,2028,2026-08-14,2026-08-14T10:54:41+09:00,-100
M0043,2028,2026-08-14,2026-08-14T11:29:45+09:00,-600
M0043,2028,2026-08-14,2026-08-14T12:04:15+09:00,-1100
M0043,2028,2026-08-14,2026-08-14T12:37:28+09:00,-300
M0043,2028,2026-08-14,2026-08-14T13:06:37+09:00,200
M0043,2028,2026-08-14,2026-08-14T13:35:02+09:00,-100
M0043,2028,2026-08-14,2026-08-14T14:10:37+09:00,-700
M0043,2028,2026-08-14,2026-08-14T14:55:41+09:00,-1200
M0043,2028,2026-08-14,2026-08-14T15:31:41+09:00,-1600
M0043,2028,2026-08-14,2026-08-14T16:08:02+09:00,-1100
M0043,2028,2026-08-14,2026-08-14T16:41:57+09:00,200
M0043,2028,2026-08-14,2026-08-14T17:30:37+09:00,700
M0043,2028,2026-08-14,2026-08-14T18:07:43+09:00,1700
M0043,2028,2026-08-14,2026-08-14T18:43:04+09:00,1400
M0043,2028,2026-08-14,2026-08-14T19:31:33+09:00,1500
M0043,2028,2026-08-14,2026-08-14T20:09:17+09:00,1800
M0043,2028,2026-08-14,2026-08-14T20:55:41+09:00,2000
M0043,2028,2026-08-14,2026-08-14T21:33:02+09:00,1500
M0043,2028,2026-08-14,2026-08-14T22:11:45+09:00,3000
M0043,2028,2026-08-14,2026-08-14T23:00:09+09:00,4200
M0043,2028,2026-08-14,2026-08-14T23:38:17+09:00,4900
M0044,2029,2026-08-14,2026-08-14T10:54:41+09:00,-100
M0044,2029,2026-08-14,2026-08-14T11:29:45+09:00,-800
M0044,2029,2026-08-14,2026-08-14T12:04:15+09:00,-500
M0044,2029,2026-08-14,2026-08-14T12:37:28+09:00,-200
M0044,2029,2026-08-14,2026-08-14T13:06:37+09:00,-800
M0044,2029,2026-08-14,2026-08-14T13:35:02+09:00,-700
M0044,2029,2026-08-14,2026-08-14T14:10:37+09:00,-1200
M0044,2029,2026-08-14,2026-08-14T14:55:41+09:00,-1700
M0044,2029,2026-08-14,2026-08-14T15:31:41+09:00,-900
M0044,2029,2026-08-14,2026-08-14T16:08:02+09:00,0
M0044,2029,2026-08-14,2026-08-14T16:41:57+09:00,2100
M0044,2029,2026-08-14,2026-08-14T17:30:37+09:00,2600
M0044,2029,2026-08-14,2026-08-14T18:43:04+09:00,2200
M0044,2029,2026-08-14,2026-08-14T19:31:33+09:00,2000
M0044,2029,2026-08-14,2026-08-14T20:09:17+09:00,2600
M0045,2030,2026-08-14,2026-08-14T10:54:41+09:00,-100
M0045,2030,2026-08-14,2026-08-14T11:29:45+09:00,-500
M0045,2030,2026-08-14,2026-08-14T12:04:15+09:00,-800
M0045,2030,2026-08-14,2026-08-14T12:37:28+09:00,-1200
M0045,2030,2026-08-14,2026-08-14T13:06:37+09:00,-900
M0045,2030,2026-08-14,2026-08-14T14:10:37+09:00,-1600
M0045,2030,2026-08-14,2026-08-14T14:55:41+09:00,-2100
M0045,2030,2026-08-14,2026-08-14T15:31:41+09:00,-1600
M0045,2030,2026-08-14,2026-08-14T16:08:02+09:00,-1400
M0045,2030,2026-08-14,2026-08-14T16:41:57+09:00,-2400
M0045,2030,2026-08-14,2026-08-14T17:30:37+09:00,-3000
M0045,2030,2026-08-14,2026-08-14T18:07:43+09:00,-3400
M0045,2030,2026-08-14,2026-08-14T20:09:17+09:00,-3500
M0045,2030,2026-08-14,2026-08-14T20:55:41+09:00,-4300
M0045,2030,2026-08-14,2026-08-14T21:33:02+09:00,-4500
M0045,2030,2026-08-14,2026-08-14T22:11:45+09:00,-4700
M0045,2030,2026-08-14,2026-08-14T23:00:09+09:00,-4100
M0046,2031,2026-08-14,2026-08-14T10:54:41+09:00,-100
M0046,2031,2026-08-14,2026-08-14T11:29:45+09:00,-500
M0046,2031,2026-08-14,2026-08-14T12:04:15+09:00,-1000
M0046,2031,2026-08-14,2026-08-14T12:37:28+09:00,-1100
M0046,2031,2026-08-14,2026-08-14T13:06:37+09:00,-1300
M0046,2031,2026-08-14,2026-08-14T18:43:04+09:00,-1400
M0046,2031,2026-08-14,2026-08-14T19:31:33+09:00,-2000
M0046,2031,2026-08-14,2026-08-14T20:09:17+09:00,-2400
M0047,2032,2026-08-14,2026-08-14T10:54:41+09:00,-100
M0047,2032,2026-08-14,2026-08-14T11:29:45+09:00,-500
M0047,2032,2026-08-14,2026-08-14T12:04:15+09:00,-1000
M0047,2032,2026-08-14,2026-08-14T12:37:28+09:00,-1600
M0047,2032,2026-08-14,2026-08-14T13:06:37+09:00,-2000
M0047,2032,2026-08-14,2026-08-14T13:35:02+09:00,-1800
M0047,2032,2026-08-14,2026-08-14T14:10:37+09:00,-1600
M0047,2032,2026-08-14,2026-08-14T14:55:41+09:00,-2100
M0047,2032,2026-08-14,2026-08-14T15:31:41+09:00,-1500
M0047,2032,2026-08-14,2026-08-14T16:41:57+09:00,-1200
M0047,2032,2026-08-14,2026-08-14T17:30:37+09:00,-1000
M0047,2032,2026-08-14,2026-08-14T18:07:43+09:00,-1400
M0048,2033,2026-08-14,2026-08-14T10:54:41+09:00,-200
M0048,2033,2026-08-14,2026-08-14T11:29:45+09:00,-400
M0048,2033,2026-08-14,2026-08-14T12:04:15+09:00,-1000
M0048,2033,2026-08-14,2026-08-14T12:37:28+09:00,-1400
M0048,2033,2026-08-14,2026-08-14T13:06:37+09:00,-1800
M0048,2033,2026-08-14,2026-08-14T13:35:02+09:00,-1500
M0048,2033,2026-08-14,2026-08-14T14:10:37+09:00,-1800
M0048,2033,2026-08-14,2026-08-14T16:08:02+09:00,-1900
M0048,2033,2026-08-14,2026-08-14T16:41:57+09:00,-1500
M0048,2033,2026-08-14,2026-08-14T17:30:37+09:00,-1800
M0048,2033,2026-08-14,2026-08-14T18:07:43+09:00,-2100
M0048,2033,2026-08-14,2026-08-14T18:43:04+09:00,-2400
M0048,2033,2026-08-14,2026-08-14T19:31:33+09:00,-1800
M0048,2033,2026-08-14,2026-08-14T20:09:17+09:00,-2000
M0048,2033,2026-08-14,2026-08-14T20:55:41+09:00,-1600
M0049,2034,2026-08-14,2026-08-14T10:54:41+09:00,-100
M0049,2034,2026-08-14,2026-08-14T11:29:45+09:00,200
M0049,2034,2026-08-14,2026-08-14T12:04:15+09:00,-100
M0049,2034,2026-08-14,2026-08-14T12:37:28+09:00,0
M0049,2034,2026-08-14,2026-08-14T13:06:37+09:00,-500
M0049,2034,2026-08-14,2026-08-14T13:35:02+09:00,-1000
M0049,2034,2026-08-14,2026-08-14T14:10:37+09:00,800
M0049,2034,2026-08-14,2026-08-14T15:31:41+09:00,1500
M0049,2034,2026-08-14,2026-08-14T16:08:02+09:00,2300
M0049,2034,2026-08-14,2026-08-14T16:41:57+09:00,3800
M0049,2034,2026-08-14,2026-08-14T17:30:37+09:00,4500
M0049,2034,2026-08-14,2026-08-14T18:07:43+09:00,5200
M0049,2034,2026-08-14,2026-08-14T18:43:04+09:00,6800
M0049,2034,2026-08-14,2026-08-14T19:31:33+09:00,7600
M0049,2034,2026-08-14,2026-08-14T20:09:17+09:00,8700
M0049,2034,2026-08-14,2026-08-14T20:55:41+09:00,8100
M0049,2034,2026-08-14,2026-08-14T21:33:02+09:00,8200
M0050,2035,2026-08-14,2026-08-14T10:54:41+09:00,-200
M0050,2035,2026-08-14,2026-08-14T11:29:45+09:00,-600
M0050,2035,2026-08-14,2026-08-14T12:04:15+09:00,-1100
M0050,2035,2026-08-14,2026-08-14T12:37:28+09:00,-1200
M0050,2035,2026-08-14,2026-08-14T13:06:37+09:00,-1500
M0050,2035,2026-08-14,2026-08-14T13:35:02+09:00,-2100
M0050,2035,2026-08-14,2026-08-14T14:10:37+09:00,-2500
M0050,2035,2026-08-14,2026-08-14T14:55:41+09:00,-2600
M0050,2035,2026-08-14,2026-08-14T15:31:41+09:00,-2900
M0050,2035,2026-08-14,2026-08-14T16:08:02+09:00,-1900
M0050,2035,2026-08-14,2026-08-14T16:41:57+09:00,-2000
M0050,2035,2026-08-14,2026-08-14T18:07:43+09:00,-2200
M0050,2035,2026-08-14,2026-08-14T18:43:04+09:00,-2800
M0050,2035,2026-08-14,2026-08-14T19:31:33+09:00,-3300
M0050,2035,2026-08-14,2026-08-14T20:09:17+09:00,-2900
M0050,2035,2026-08-14,2026-08-14T21:33:02+09:00,-3000
M0051,2036,2026-08-14,2026-08-14T10:54:41+09:00,-200
M0051,2036,2026-08-14,2026-08-14T11:29:45+09:00,-700
M0051,2036,2026-08-14,2026-08-14T12:04:15+09:00,-1200
M0051,2036,2026-08-14,2026-08-14T12:37:28+09:00,-1800
M0051,2036,2026-08-14,2026-08-14T13:06:37+09:00,-1200
M0051,2036,2026-08-14,2026-08-14T16:08:02+09:00,-1300
M0051,2036,2026-08-14,2026-08-14T16:41:57+09:00,-1800
M0051,2036,2026-08-14,2026-08-14T17:30:37+09:00,-2100
M0051,2036,2026-08-14,2026-08-14T18:07:43+09:00,-2400
M0051,2036,2026-08-14,2026-08-14T18:43:04+09:00,-2700
M0051,2036,2026-08-14,2026-08-14T19:31:33+09:00,-3000
M0051,2036,2026-08-14,2026-08-14T20:09:17+09:00,-2200
M0051,2036,2026-08-14,2026-08-14T20:55:41+09:00,-1800
M0051,2036,2026-08-14,2026-08-14T21:33:02+09:00,-2300
M0051,2036,2026-08-14,2026-08-14T22:11:45+09:00,-3000
M0052,2037,2026-08-14,2026-08-14T10:54:41+09:00,0
M0052,2037,2026-08-14,2026-08-14T11:29:45+09:00,-700
M0052,2037,2026-08-14,2026-08-14T12:04:15+09:00,-1200
M0052,2037,2026-08-14,2026-08-14T12:37:28+09:00,-1700
M0052,2037,2026-08-14,2026-08-14T13:06:37+09:00,-1100
M0052,2037,2026-08-14,2026-08-14T13:35:02+09:00,-700
M0052,2037,2026-08-14,2026-08-14T14:10:37+09:00,-200
M0052,2037,2026-08-14,2026-08-14T14:55:41+09:00,-100
M0052,2037,2026-08-14,2026-08-14T15:31:41+09:00,-300
M0052,2037,2026-08-14,2026-08-14T16:08:02+09:00,-500
M0052,2037,2026-08-14,2026-08-14T16:41:57+09:00,-700
M0052,2037,2026-08-14,2026-08-14T17:30:37+09:00,-900
M0052,2037,2026-08-14,2026-08-14T18:07:43+09:00,-800
M0052,2037,2026-08-14,2026-08-14T18:43:04+09:00,-600
M0052,2037,2026-08-14,2026-08-14T19:31:33+09:00,-1300
M0052,2037,2026-08-14,2026-08-14T20:09:17+09:00,-500
M0053,2038,2026-08-14,2026-08-14T10:54:41+09:00,-100
M0053,2038,2026-08-14,2026-08-14T11:29:45+09:00,-500
M0053,2038,2026-08-14,2026-08-14T12:04:15+09:00,-1200
M0053,2038,2026-08-14,2026-08-14T12:37:28+09:00,-1100
M0053,2038,2026-08-14,2026-08-14T14:10:37+09:00,-1000
M0053,2038,2026-08-14,2026-08-14T14:55:41+09:00,-1300
M0053,2038,2026-08-14,2026-08-14T15:31:41+09:00,-1700
M0053,2038,2026-08-14,2026-08-14T16:08:02+09:00,-1600
M0053,2038,2026-08-14,2026-08-14T16:41:57+09:00,-2000
M0053,2038,2026-08-14,2026-08-14T17:30:37+09:00,-1800
M0053,2038,2026-08-14,2026-08-14T18:07:43+09:00,-1700
M0053,2038,2026-08-14,2026-08-14T18:43:04+09:00,-400
M0053,2038,2026-08-14,2026-08-14T19:31:33+09:00,500
M0053,2038,2026-08-14,2026-08-14T20:09:17+09:00,2100
M0053,2038,2026-08-14,2026-08-14T20:55:41+09:00,2200
M0054,2039,2026-08-14,2026-08-14T10:54:41+09:00,-200
M0054,2039,2026-08-14,2026-08-14T11:29:45+09:00,-600
M0054,2039,2026-08-14,2026-08-14T12:04:15+09:00,-1100
M0054,2039,2026-08-14,2026-08-14T12:37:28+09:00,-1600
M0054,2039,2026-08-14,2026-08-14T13:06:37+09:00,-600
M0054,2039,2026-08-14,2026-08-14T13:35:02+09:00,-500
M0054,2039,2026-08-14,2026-08-14T14:10:37+09:00,1100
M0054,2039,2026-08-14,2026-08-14T14:55:41+09:00,2200
M0054,2039,2026-08-14,2026-08-14T15:31:41+09:00,3100
M0054,2039,2026-08-14,2026-08-14T16:08:02+09:00,3400
M0054,2039,2026-08-14,2026-08-14T16:41:57+09:00,4200
M0054,2039,2026-08-14,2026-08-14T17:30:37+09:00,5100
M0054,2039,2026-08-14,2026-08-14T18:07:43+09:00,5400
M0054,2039,2026-08-14,2026-08-14T18:43:04+09:00,7400
M0054,2039,2026-08-14,2026-08-14T19:31:33+09:00,8000
M0054,2039,2026-08-14,2026-08-14T20:09:17+09:00,7300
M0054,2039,2026-08-14,2026-08-14T20:55:41+09:00,7100
M0054,2039,2026-08-14,2026-08-14T21:33:02+09:00,7900
M0054,2039,2026-08-14,2026-08-14T22:11:45+09:00,9300
M0054,2039,2026-08-14,2026-08-14T23:00:09+09:00,9200
M0055,2040,2026-08-14,2026-08-14T10:54:41+09:00,-200
M0055,2040,2026-08-14,2026-08-14T11:29:45+09:00,-600
M0055,2040,2026-08-14,2026-08-14T12:04:15+09:00,-1100
M0055,2040,2026-08-14,2026-08-14T12:37:28+09:00,-1000
M0055,2040,2026-08-14,2026-08-14T13:06:37+09:00,-1400
M0055,2040,2026-08-14,2026-08-14T13:35:02+09:00,-1500
M0055,2040,2026-08-14,2026-08-14T16:08:02+09:00,-1600
M0055,2040,2026-08-14,2026-08-14T16:41:57+09:00,-1900
M0055,2040,2026-08-14,2026-08-14T17:30:37+09:00,-2400
M0055,2040,2026-08-14,2026-08-14T18:07:43+09:00,-3100
M0055,2040,2026-08-14,2026-08-14T20:09:17+09:00,-3300
M0056,2041,2026-08-14,2026-08-14T10:54:41+09:00,-200
M0056,2041,2026-08-14,2026-08-14T11:29:45+09:00,-500
M0056,2041,2026-08-14,2026-08-14T12:04:15+09:00,-600
M0056,2041,2026-08-14,2026-08-14T12:37:28+09:00,-100
M0056,2041,2026-08-14,2026-08-14T13:06:37+09:00,-200
M0056,2041,2026-08-14,2026-08-14T13:35:02+09:00,300
M0056,2041,2026-08-14,2026-08-14T14:10:37+09:00,-100
M0056,2041,2026-08-14,2026-08-14T14:55:41+09:00,-300
M0056,2041,2026-08-14,2026-08-14T15:31:41+09:00,-700
M0056,2041,2026-08-14,2026-08-14T16:08:02+09:00,-400
M0056,2041,2026-08-14,2026-08-14T16:41:57+09:00,-1000
M0056,2041,2026-08-14,2026-08-14T17:30:37+09:00,-700
M0056,2041,2026-08-14,2026-08-14T18:07:43+09:00,-400
