machine_code,unit_number,data_date,sampled_at_jst,slump_value
M0021,3157,2026-08-13,2026-08-13T10:54:54+09:00,-100
M0021,3157,2026-08-13,2026-08-13T11:29:13+09:00,-600
M0021,3157,2026-08-13,2026-08-13T12:03:39+09:00,-800
M0021,3157,2026-08-13,2026-08-13T13:09:39+09:00,-400
M0021,3157,2026-08-13,2026-08-13T14:00:59+09:00,-900
M0021,3157,2026-08-13,2026-08-13T14:35:09+09:00,-800
M0021,3157,2026-08-13,2026-08-13T15:11:23+09:00,-600
M0021,3157,2026-08-13,2026-08-13T15:58:27+09:00,0
M0021,3157,2026-08-13,2026-08-13T16:33:27+09:00,-200
M0021,3157,2026-08-13,2026-08-13T17:10:25+09:00,-500
M0021,3157,2026-08-13,2026-08-13T17:59:47+09:00,-1000
M0021,3157,2026-08-13,2026-08-13T19:14:33+09:00,-1700
M0021,3157,2026-08-13,2026-08-13T20:02:43+09:00,-2000
M0021,3157,2026-08-13,2026-08-13T20:39:10+09:00,-1500
M0021,3157,2026-08-13,2026-08-13T21:23:43+09:00,-1600
M0021,3157,2026-08-13,2026-08-13T22:40:21+09:00,-2400
M0021,3157,2026-08-13,2026-08-13T23:29:55+09:00,-2700
M0022,3158,2026-08-13,2026-08-13T10:54:54+09:00,-100
M0022,3158,2026-08-13,2026-08-13T11:29:13+09:00,-400
M0022,3158,2026-08-13,2026-08-13T12:03:39+09:00,-900
M0022,3158,2026-08-13,2026-08-13T12:36:57+09:00,-1500
M0022,3158,2026-08-13,2026-08-13T13:09:39+09:00,-2600
M0022,3158,2026-08-13,2026-08-13T14:00:59+09:00,-3200
M0022,3158,2026-08-13,2026-08-13T14:35:09+09:00,-3100
M0022,3158,2026-08-13,2026-08-13T15:11:23+09:00,-3200
M0022,3158,2026-08-13,2026-08-13T15:58:27+09:00,-2900
M0022,3158,2026-08-13,2026-08-13T16:33:27+09:00,-3000
M0022,3158,2026-08-13,2026-08-13T17:10:25+09:00,-3500
M0022,3158,2026-08-13,2026-08-13T17:59:47+09:00,-4200
M0022,3158,2026-08-13,2026-08-13T19:14:33+09:00,-1100
M0022,3158,2026-08-13,2026-08-13T20:02:43+09:00,-300
M0022,3158,2026-08-13,2026-08-13T20:39:10+09:00,-1500
M0022,3158,2026-08-13,2026-08-13T21:23:43+09:00,-1200
M0022,3158,2026-08-13,2026-08-13T22:03:35+09:00,-900
M0023,3159,2026-08-13,2026-08-13T10:54:54+09:00,-100
M0023,3159,2026-08-13,2026-08-13T11:29:13+09:00,-500
M0023,3159,2026-08-13,2026-08-13T12:03:39+09:00,-1100
M0023,3159,2026-08-13,2026-08-13T12:36:57+09:00,-1800
M0023,3159,2026-08-13,2026-08-13T13:09:39+09:00,-2100
M0023,3159,2026-08-13,2026-08-13T14:00:59+09:00,-1500
M0023,3159,2026-08-13,2026-08-13T14:35:09+09:00,-1600
M0023,3159,2026-08-13,2026-08-13T15:11:23+09:00,-1900
M0023,3159,2026-08-13,2026-08-13T15:58:27+09:00,-2600
M0023,3159,2026-08-13,2026-08-13T16:33:27+09:00,-3100
M0023,3159,2026-08-13,2026-08-13T17:10:25+09:00,-3600
M0023,3159,2026-08-13,2026-08-13T19:14:33+09:00,-4500
M0023,3159,2026-08-13,2026-08-13T20:02:43+09:00,-3800
M0023,3159,2026-08-13,2026-08-13T20:39:10+09:00,-4500
M0023,3159,2026-08-13,2026-08-13T21:23:43+09:00,-4600
M0023,3159,2026-08-13,2026-08-13T22:03:35+09:00,-4800
M0023,3159,2026-08-13,2026-08-13T22:40:21+09:00,-5300
M0024,3160,2026-08-13,2026-08-13T10:54:54+09:00,-100
M0024,3160,2026-08-13,2026-08-13T11:29:13+09:00,-500
M0024,3160,2026-08-13,2026-08-13T12:03:39+09:00,1100
M0024,3160,2026-08-13,2026-08-13T12:36:57+09:00,900
M0024,3160,2026-08-13,2026-08-13T13:09:39+09:00,800
M0024,3160,2026-08-13,2026-08-13T14:00:59+09:00,100
M0024,3160,2026-08-13,2026-08-13T14:35:09+09:00,-200
M0024,3160,2026-08-13,2026-08-13T15:11:23+09:00,400
M0024,3160,2026-08-13,2026-08-13T15:58:27+09:00,600
M0024,3160,2026-08-13,2026-08-13T16:33:27+09:00,3300
M0024,3160,2026-08-13,2026-08-13T17:10:25+09:00,3900
M0024,3160,2026-08-13,2026-08-13T17:59:47+09:00,5000
M0024,3160,2026-08-13,2026-08-13T18:36:04+09:00,5500
M0024,3160,2026-08-13,2026-08-13T19:14:33+09:00,5400
M0024,3160,2026-08-13,2026-08-13T20:02:43+09:00,5900
M0024,3160,2026-08-13,2026-08-13T20:39:10+09:00,6600
M0024,3160,2026-08-13,2026-08-13T21:23:43+09:00,5900
M0024,3160,2026-08-13,2026-08-13T22:03:35+09:00,5300
M0024,3160,2026-08-13,2026-08-13T22:40:21+09:00,5000
M0025,3161,2026-08-13,2026-08-13T10:54:54+09:00,0
M0025,3161,2026-08-13,2026-08-13T11:29:13+09:00,-700
M0025,3161,2026-08-13,2026-08-13T12:03:39+09:00,-1200
M0025,3161,2026-08-13,2026-08-13T12:36:57+09:00,1200
M0025,3161,2026-08-13,2026-08-13T13:09:39+09:00,2900
M0025,3161,2026-08-13,2026-08-13T14:00:59+09:00,2500
M0025,3161,2026-08-13,2026-08-13T15:11:23+09:00,1500
M0025,3161,2026-08-13,2026-08-13T15:58:27+09:00,1400
M0025,3161,2026-08-13,2026-08-13T16:33:27+09:00,1700
M0025,3161,2026-08-13,2026-08-13T17:10:25+09:00,2000
M0025,3161,2026-08-13,2026-08-13T17:59:47+09:00,2500
M0025,3161,2026-08-13,2026-08-13T18:36:04+09:00,2200
M0025,3161,2026-08-13,2026-08-13T19:14:33+09:00,3200
M0025,3161,2026-08-13,2026-08-13T20:39:10+09:00,3300
M0025,3161,2026-08-13,2026-08-13T21:23:43+09:00,3400
M0025,3161,2026-08-13,2026-08-13T22:03:35+09:00,2900
M0025,3161,2026-08-13,2026-08-13T22:40:21+09:00,2800
M0026,3162,2026-08-13,2026-08-13T10:54:54+09:00,0
M0026,3162,2026-08-13,2026-08-13T11:29:13+09:00,-600
M0026,3162,2026-08-13,2026-08-13T12:03:39+09:00,-400
M0026,3162,2026-08-13,2026-08-13T12:36:57+09:00,-700
M0026,3162,2026-08-13,2026-08-13T13:09:39+09:00,-1700
M0026,3162,2026-08-13,2026-08-13T15:11:23+09:00,-1300
M0026,3162,2026-08-13,2026-08-13T16:33:27+09:00,-2100
M0026,3162,2026-08-13,2026-08-13T17:10:25+09:00,-3300
M0026,3162,2026-08-13,2026-08-13T17:59:47+09:00,-3800
M0026,3162,2026-08-13,2026-08-13T18:36:04+09:00,-4500
M0026,3162,2026-08-13,2026-08-13T19:14:33+09:00,-4400
M0026,3162,2026-08-13,2026-08-13T20:02:43+09:00,-3600
M0026,3162,2026-08-13,2026-08-13T20:39:10+09:00,-4800
M0026,3162,2026-08-13,2026-08-13T21:23:43+09:00,-4900
M0026,3162,2026-08-13,2026-08-13T22:03:35+09:00,-5200
M0026,3162,2026-08-13,2026-08-13T22:40:21+09:00,-5500
M0027,3163,2026-08-13,2026-08-13T10:54:54+09:00,-200
M0027,3163,2026-08-13,2026-08-13T11:29:13+09:00,-900
M0027,3163,2026-08-13,2026-08-13T12:03:39+09:00,-1000
M0027,3163,2026-08-13,2026-08-13T12:36:57+09:00,-1100
M0027,3163,2026-08-13,2026-08-13T13:09:39+09:00,-900
M0027,3163,2026-08-13,2026-08-13T14:00:59+09:00,-1600
M0027,3163,2026-08-13,2026-08-13T15:11:23+09:00,-900
M0027,3163,2026-08-13,2026-08-13T15:58:27+09:00,-1200
M0027,3163,2026-08-13,2026-08-13T16:33:27+09:00,-1900
M0027,3163,2026-08-13,2026-08-13T17:10:25+09:00,-2800
M0027,3163,2026-08-13,2026-08-13T17:59:47+09:00,-2000
M0027,3163,2026-08-13,2026-08-13T18:36:04+09:00,-2500
M0027,3163,2026-08-13,2026-08-13T19:14:33+09:00,-2300
M0027,3163,2026-08-13,2026-08-13T20:39:10+09:00,-3600
M0027,3163,2026-08-13,2026-08-13T21:23:43+09:00,-3400
M0027,3163,2026-08-13,2026-08-13T22:40:21+09:00,-3600
M0028,3164,2026-08-13,2026-08-13T10:54:54+09:00,-200
M0028,3164,2026-08-13,2026-08-13T11:29:13+09:00,-700
M0028,3164,2026-08-13,2026-08-13T12:03:39+09:00,-100
M0028,3164,2026-08-13,2026-08-13T12:36:57+09:00,-700
M0028,3164,2026-08-13,2026-08-13T13:09:39+09:00,-600
M0028,3164,2026-08-13,2026-08-13T14:00:59+09:00,-700
M0028,3164,2026-08-13,2026-08-13T14:35:09+09:00,-1100
M0028,3164,2026-08-13,2026-08-13T15:11:23+09:00,-2000
M0028,3164,2026-08-13,2026-08-13T16:33:27+09:00,-1400
M0028,3164,2026-08-13,2026-08-13T17:10:25+09:00,200
M0028,3164,2026-08-13,2026-08-13T17:59:47+09:00,600
M0028,3164,2026-08-13,2026-08-13T18:36:04+09:00,2400
M0028,3164,2026-08-13,2026-08-13T19:14:33+09:00,1900
M0028,3164,2026-08-13,2026-08-13T20:02:43+09:00,1700
M0028,3164,2026-08-13,2026-08-13T21:23:43+09:00,1300
M0028,3164,2026-08-13,2026-08-13T22:03:35+09:00,1800
M0029,3165,2026-08-13,2026-08-13T10:54:54+09:00,0
M0029,3165,2026-08-13,2026-08-13T11:29:13+09:00,-400
M0029,3165,2026-08-13,2026-08-13T12:03:39+09:00,-1100
M0029,3165,2026-08-13,2026-08-13T12:36:57+09:00,-1600
M0029,3165,2026-08-13,2026-08-13T13:09:39+09:00,-700
M0029,3165,2026-08-13,2026-08-13T15:58:27+09:00,-900
M0029,3165,2026-08-13,2026-08-13T16:33:27+09:00,100
M0029,3165,2026-08-13,2026-08-13T17:10:25+09:00,1900
M0029,3165,2026-08-13,2026-08-13T17:59:47+09:00,2000
M0029,3165,2026-08-13,2026-08-13T18:36:04+09:00,1800
M0029,3165,2026-08-13,2026-08-13T19:14:33+09:00,1000
M0029,3165,2026-08-13,2026-08-13T20:02:43+09:00,1500
M0029,3165,2026-08-13,2026-08-13T20:39:10+09:00,800
M0029,3165,2026-08-13,2026-08-13T21:23:43+09:00,1100
M0029,3165,2026-08-13,2026-08-13T22:03:35+09:00,2100
M0029,3165,2026-08-13,2026-08-13T22:40:21+09:00,1600
M0029,3165,2026-08-13,2026-08-13T23:29:55+09:00,1900
M0030,3166,2026-08-13,2026-08-13T10:54:54+09:00,-100
M0030,3166,2026-08-13,2026-08-13T11:29:13+09:00,-700
M0030,3166,2026-08-13,2026-08-13T12:03:39+09:00,-400
M0030,3166,2026-08-13,2026-08-13T12:36:57+09:00,-1000
M0030,3166,2026-08-13,2026-08-13T13:09:39+09:00,-300
M0030,3166,2026-08-13,2026-08-13T14:00:59+09:00,300
M0030,3166,2026-08-13,2026-08-13T14:35:09+09:00,2500
M0030,3166,2026-08-13,2026-08-13T15:11:23+09:00,2100
M0030,3166,2026-08-13,2026-08-13T15:58:27+09:00,1600
M0030,3166,2026-08-13,2026-08-13T16:33:27+09:00,1400
M0030,3166,2026-08-13,2026-08-13T17:10:25+09:00,800
M0030,3166,2026-08-13,2026-08-13T17:59:47+09:00,400
M0030,3166,2026-08-13,2026-08-13T18:36:04+09:00,-200
M0030,3166,2026-08-13,2026-08-13T19:14:33+09:00,700
M0030,3166,2026-08-13,2026-08-13T20:02:43+09:00,600
M0030,3166,2026-08-13,2026-08-13T20:39:10+09:00,-300
M0030,3166,2026-08-13,2026-08-13T22:03:35+09:00,100
M0030,3166,2026-08-13,2026-08-13T22:40:21+09:00,-100
M0030,3166,2026-08-13,2026-08-13T23:29:55+09:00,-200
M0001,3075,2026-08-14,2026-08-14T10:54:41+09:00,-200
M0001,3075,2026-08-14,2026-08-14T11:29:45+09:00,-900
M0001,3075,2026-08-14,2026-08-14T12:04:15+09:00,-1400
M0001,3075,2026-08-14,2026-08-14T12:37:28+09:00,-2000
M0001,3075,2026-08-14,2026-08-14T13:06:37+09:00,-2700
M0001,3075,2026-08-14,2026-08-14T13:35:02+09:00,-2500
M0001,3075,2026-08-14,2026-08-14T14:10:37+09:00,-3700
M0001,3075,2026-08-14,2026-08-14T14:55:41+09:00,-3500
M0001,3075,2026-08-14,2026-08-14T15:31:41+09:00,-3200
M0001,3075,2026-08-14,2026-08-14T16:41:57+09:00,-3700
M0001,3075,2026-08-14,2026-08-14T17:30:37+09:00,-4400
M0001,3075,2026-08-14,2026-08-14T18:07:43+09:00,-4600
M0001,3075,2026-08-14,2026-08-14T18:43:04+09:00,-3800
M0001,3075,2026-08-14,2026-08-14T19:31:33+09:00,-3300
M0001,3075,2026-08-14,2026-08-14T20:09:17+09:00,-3900
M0001,3075,2026-08-14,2026-08-14T20:55:41+09:00,-3800
M0001,3075,2026-08-14,2026-08-14T21:33:02+09:00,-4000
M0001,3075,2026-08-14,2026-08-14T22:11:45+09:00,-3500
M0002,3076,2026-08-14,2026-08-14T10:54:41+09:00,-100
M0002,3076,2026-08-14,2026-08-14T11:29:45+09:00,1800
M0002,3076,2026-08-14,2026-08-14T12:04:15+09:00,2400
M0002,3076,2026-08-14,2026-08-14T12:37:28+09:00,3000
M0002,3076,2026-08-14,2026-08-14T13:06:37+09:00,2200
M0002,3076,2026-08-14,2026-08-14T13:35:02+09:00,1500
M0002,3076,2026-08-14,2026-08-14T14:10:37+09:00,3500
M0002,3076,2026-08-14,2026-08-14T14:55:41+09:00,2900
M0002,3076,2026-08-14,2026-08-14T15:31:41+09:00,2200
M0002,3076,2026-08-14,2026-08-14T16:08:02+09:00,2700
M0002,3076,2026-08-14,2026-08-14T16:41:57+09:00,5000
M0002,3076,2026-08-14,2026-08-14T17:30:37+09:00,4800
M0002,3076,2026-08-14,2026-08-14T18:43:04+09:00,4200
M0002,3076,2026-08-14,2026-08-14T19:31:33+09:00,3400
M0002,3076,2026-08-14,2026-08-14T20:09:17+09:00,2800
M0002,3076,2026-08-14,2026-08-14T20:55:41+09:00,2100
M0002,3076,2026-08-14,2026-08-14T21:33:02+09:00,2000
M0002,3076,2026-08-14,2026-08-14T22:11:45+09:00,4000
M0003,3077,2026-08-14,2026-08-14T10:54:41+09:00,-100
M0003,3077,2026-08-14,2026-08-14T11:29:45+09:00,100
M0003,3077,2026-08-14,2026-08-14T12:04:15+09:00,2200
M0003,3077,2026-08-14,2026-08-14T12:37:28+09:00,4500
M0003,3077,2026-08-14,2026-08-14T13:06:37+09:00,5400
M0003,3077,2026-08-14,2026-08-14T13:35:02+09:00,5200
M0003,3077,2026-08-14,2026-08-14T16:08:02+09:00,4800
M0003,3077,2026-08-14,2026-08-14T17:30:37+09:00,4400
M0003,3077,2026-08-14,2026-08-14T18:07:43+09:00,4500
M0003,3077,2026-08-14,2026-08-14T18:43:04+09:00,4100
M0003,3077,2026-08-14,2026-08-14T19:31:33+09:00,4200
M0003,3077,2026-08-14,2026-08-14T20:09:17+09:00,5000
M0003,3077,2026-08-14,2026-08-14T20:55:41+09:00,4500
M0003,3077,2026-08-14,2026-08-14T21:33:02+09:00,4400
M0003,3077,2026-08-14,2026-08-14T22:11:45+09:00,4800
M0004,3078,2026-08-14,2026-08-14T10:54:41+09:00,-100
M0004,3078,2026-08-14,2026-08-14T11:29:45+09:00,300
M0004,3078,2026-08-14,2026-08-14T12:04:15+09:00,500
M0004,3078,2026-08-14,2026-08-14T12:37:28+09:00,800
M0004,3078,2026-08-14,2026-08-14T13:06:37+09:00,300
M0004,3078,2026-08-14,2026-08-14T13:35:02+09:00,-400
M0004,3078,2026-08-14,2026-08-14T14:10:37+09:00,-1700
M0004,3078,2026-08-14,2026-08-14T14:55:41+09:00,-1300
M0004,3078,2026-08-14,2026-08-14T15:31:41+09:00,-1900
M0004,3078,2026-08-14,2026-08-14T16:08:02+09:00,-2100
M0004,3078,2026-08-14,2026-08-14T16:41:57+09:00,-1500
M0004,3078,2026-08-14,2026-08-14T17:30:37+09:00,-700
M0004,3078,2026-08-14,2026-08-14T18:07:43+09:00,600
M0004,3078,2026-08-14,2026-08-14T18:43:04+09:00,-700
M0004,3078,2026-08-14,2026-08-14T19:31:33+09:00,-1200
M0004,3078,2026-08-14,2026-08-14T20:09:17+09:00,900
M0004,3078,2026-08-14,2026-08-14T20:55:41+09:00,600
M0004,3078,2026-08-14,2026-08-14T21:33:02+09:00,0
M0004,3078,2026-08-14,2026-08-14T22:11:45+09:00,-200
M0005,3079,2026-08-14,2026-08-14T10:54:41+09:00,-200
M0005,3079,2026-08-14,2026-08-14T11:29:45+09:00,-600
M0005,3079,2026-08-14,2026-08-14T12:04:15+09:00,-1300
M0005,3079,2026-08-14,2026-08-14T12:37:28+09:00,-800
M0005,3079,2026-08-14,2026-08-14T13:06:37+09:00,-900
M0005,3079,2026-08-14,2026-08-14T13:35:02+09:00,-700
M0005,3079,2026-08-14,2026-08-14T14:10:37+09:00,-2000
M0005,3079,2026-08-14,2026-08-14T15:31:41+09:00,-1700
M0005,3079,2026-08-14,2026-08-14T16:08:02+09:00,-2200
M0005,3079,2026-08-14,2026-08-14T16:41:57+09:00,-600
M0005,3079,2026-08-14,2026-08-14T17:30:37+09:00,-800
M0005,3079,2026-08-14,2026-08-14T18:43:04+09:00,-900
M0005,3079,2026-08-14,2026-08-14T19:31:33+09:00,-700
M0005,3079,2026-08-14,2026-08-14T20:09:17+09:00,1700
M0005,3079,2026-08-14,2026-08-14T20:55:41+09:00,1100
M0005,3079,2026-08-14,2026-08-14T21:33:02+09:00,700
M0005,3079,2026-08-14,2026-08-14T22:11:45+09:00,1100
M0006,3080,2026-08-14,2026-08-14T10:54:41+09:00,-100
M0006,3080,2026-08-14,2026-08-14T11:29:45+09:00,300
M0006,3080,2026-08-14,2026-08-14T12:04:15+09:00,-100
M0006,3080,2026-08-14,2026-08-14T12:37:28+09:00,-800
M0006,3080,2026-08-14,2026-08-14T13:06:37+09:00,-1400
M0006,3080,2026-08-14,2026-08-14T13:35:02+09:00,-1100
M0006,3080,2026-08-14,2026-08-14T14:10:37+09:00,-700
M0006,3080,2026-08-14,2026-08-14T14:55:41+09:00,1000
M0006,3080,2026-08-14,2026-08-14T15:31:41+09:00,200
M0006,3080,2026-08-14,2026-08-14T16:08:02+09:00,900
M0006,3080,2026-08-14,2026-08-14T16:41:57+09:00,700
M0006,3080,2026-08-14,2026-08-14T17:30:37+09:00,500
M0006,3080,2026-08-14,2026-08-14T18:07:43+09:00,100
M0006,3080,2026-08-14,2026-08-14T18:43:04+09:00,1900
M0006,3080,2026-08-14,2026-08-14T19:31:33+09:00,1300
M0006,3080,2026-08-14,2026-08-14T20:09:17+09:00,300
M0006,3080,2026-08-14,2026-08-14T20:55:41+09:00,2600
M0006,3080,2026-08-14,2026-08-14T21:33:02+09:00,1900
M0006,3080,2026-08-14,2026-08-14T22:11:45+09:00,2800
M0006,3080,2026-08-14,2026-08-14T23:00:09+09:00,4000
M0007,3081,2026-08-14,2026-08-14T10:54:41+09:00,0
M0007,3081,2026-08-14,2026-08-14T11:29:45+09:00,700
M0007,3081,2026-08-14,2026-08-14T12:04:15+09:00,1900
M0007,3081,2026-08-14,2026-08-14T12:37:28+09:00,1400
M0007,3081,2026-08-14,2026-08-14T13:06:37+09:00,1200
M0007,3081,2026-08-14,2026-08-14T13:35:02+09:00,700
M0007,3081,2026-08-14,2026-08-14T14:10:37+09:00,-200
M0007,3081,2026-08-14,2026-08-14T14:55:41+09:00,100
M0007,3081,2026-08-14,2026-08-14T15:31:41+09:00,-100
M0007,3081,2026-08-14,2026-08-14T16:08:02+09:00,-300
M0007,3081,2026-08-14,2026-08-14T16:41:57+09:00,400
M0007,3081,2026-08-14,2026-08-14T17:30:37+09:00,2600
M0007,3081,2026-08-14,2026-08-14T18:07:43+09:00,4000
M0007,3081,2026-08-14,2026-08-14T18:43:04+09:00,4800
M0007,3081,2026-08-14,2026-08-14T19:31:33+09:00,4700
M0007,3081,2026-08-14,2026-08-14T20:09:17+09:00,3900
M0007,3081,2026-08-14,2026-08-14T20:55:41+09:00,5600
M0007,3081,2026-08-14,2026-08-14T21:33:02+09:00,6700
M0007,3081,2026-08-14,2026-08-14T22:11:45+09:00,5300
M0007,3081,2026-08-14,2026-08-14T23:00:09+09:00,5400
M0008,3082,2026-08-14,2026-08-14T10:54:41+09:00,-100
M0008,3082,2026-08-14,2026-08-14T11:29:45+09:00,-600
M0008,3082,2026-08-14,2026-08-14T12:04:15+09:00,-1000
M0008,3082,2026-08-14,2026-08-14T12:37:28+09:00,-1600
M0008,3082,2026-08-14,2026-08-14T13:06:37+09:00,-500
M0008,3082,2026-08-14,2026-08-14T14:10:37+09:00,-1000
M0008,3082,2026-08-14,2026-08-14T14:55:41+09:00,-800
M0008,3082,2026-08-14,2026-08-14T15:31:41+09:00,-1300
M0008,3082,2026-08-14,2026-08-14T16:08:02+09:00,-1100
M0008,3082,2026-08-14,2026-08-14T16:41:57+09:00,-1200
M0008,3082,2026-08-14,2026-08-14T17:30:37+09:00,-600
M0008,3082,2026-08-14,2026-08-14T18:07:43+09:00,-400
M0008,3082,2026-08-14,2026-08-14T18:43:04+09:00,-1800
M0008,3082,2026-08-14,2026-08-14T19:31:33+09:00,-2500
M0008,3082,2026-08-14,2026-08-14T20:09:17+09:00,-2300
M0008,3082,2026-08-14,2026-08-14T21:33:02+09:00,-1700
M0009,3083,2026-08-14,2026-08-14T10:54:41+09:00,0
M0009,3083,2026-08-14,2026-08-14T11:29:45+09:00,-700
M0009,3083,2026-08-14,2026-08-14T12:04:15+09:00,-300
M0009,3083,2026-08-14,2026-08-14T12:37:28+09:00,-700
M0009,3083,2026-08-14,2026-08-14T13:06:37+09:00,-1300
M0009,3083,2026-08-14,2026-08-14T13:35:02+09:00,-100
M0009,3083,2026-08-14,2026-08-14T14:10:37+09:00,400
M0009,3083,2026-08-14,2026-08-14T14:55:41+09:00,700
M0009,3083,2026-08-14,2026-08-14T15:31:41+09:00,100
M0009,3083,2026-08-14,2026-08-14T16:08:02+09:00,-100
M0009,3083,2026-08-14,2026-08-14T16:41:57+09:00,-1100
M0009,3083,2026-08-14,2026-08-14T17:30:37+09:00,-600
M0009,3083,2026-08-14,2026-08-14T19:31:33+09:00,-1100
M0009,3083,2026-08-14,2026-08-14T20:09:17+09:00,-2500
M0009,3083,2026-08-14,2026-08-14T20:55:41+09:00,-2000
M0009,3083,2026-08-14,2026-08-14T21:33:02+09:00,0
M0009,3083,2026-08-14,2026-08-14T22:11:45+09:00,-800
M0010,3084,2026-08-14,2026-08-14T10:54:41+09:00,-100
M0010,3084,2026-08-14,2026-08-14T11:29:45+09:00,-300
M0010,3084,2026-08-14,2026-08-14T12:04:15+09:00,-900
M0010,3084,2026-08-14,2026-08-14T12:37:28+09:00,-1300
M0010,3084,2026-08-14,2026-08-14T13:06:37+09:00,-2000
M0010,3084,2026-08-14,2026-08-14T13:35:02+09:00,-1200
M0010,3084,2026-08-14,2026-08-14T14:10:37+09:00,-2400
M0010,3084,2026-08-14,2026-08-14T14:55:41+09:00,-2900
M0010,3084,2026-08-14,2026-08-14T15:31:41+09:00,-3500
M0010,3084,2026-08-14,2026-08-14T16:08:02+09:00,-4000
M0010,3084,2026-08-14,2026-08-14T16:41:57+09:00,-4200
M0010,3084,2026-08-14,2026-08-14T17:30:37+09:00,-3000
M0010,3084,2026-08-14,2026-08-14T18:07:43+09:00,-600
M0010,3084,2026-08-14,2026-08-14T18:43:04+09:00,-2000
M0010,3084,2026-08-14,2026-08-14T19:31:33+09:00,-2100
M0010,3084,2026-08-14,2026-08-14T20:09:17+09:00,-2600
M0010,3084,2026-08-14,2026-08-14T20:55:41+09:00,-3300
M0010,3084,2026-08-14,2026-08-14T21:33:02+09:00,-3900
M0010,3084,2026-08-14,2026-08-14T22:11:45+09:00,-3700
M0011,3085,2026-08-14,2026-08-14T10:54:41+09:00,-100
M0011,3085,2026-08-14,2026-08-14T11:29:45+09:00,-700
M0011,3085,2026-08-14,2026-08-14T12:04:15+09:00,900
M0011,3085,2026-08-14,2026-08-14T12:37:28+09:00,1200
M0011,3085,2026-08-14,2026-08-14T13:06:37+09:00,1300
M0011,3085,2026-08-14,2026-08-14T13:35:02+09:00,700
M0011,3085,2026-08-14,2026-08-14T14:10:37+09:00,200
M0011,3085,2026-08-14,2026-08-14T14:55:41+09:00,-200
M0011,3085,2026-08-14,2026-08-14T15:31:41+09:00,200
M0011,3085,2026-08-14,2026-08-14T16:08:02+09:00,-300
M0011,3085,2026-08-14,2026-08-14T16:41:57+09:00,-500
M0011,3085,2026-08-14,2026-08-14T17:30:37+09:00,-1200
M0011,3085,2026-08-14,2026-08-14T18:07:43+09:00,-1800
M0011,3085,2026-08-14,2026-08-14T18:43:04+09:00,-1100
M0011,3085,2026-08-14,2026-08-14T19:31:33+09:00,-1600
M0011,3085,2026-08-14,2026-08-14T20:09:17+09:00,-800
M0011,3085,2026-08-14,2026-08-14T20:55:41+09:00,-1100
M0011,3085,2026-08-14,2026-08-14T21:33:02+09:00,-1700
M0011,3085,2026-08-14,2026-08-14T22:11:45+09:00,-1100
M0012,3086,2026-08-14,2026-08-14T10:54:41+09:00,-100
M0012,3086,2026-08-14,2026-08-14T11:29:45+09:00,-600
M0012,3086,2026-08-14,2026-08-14T12:04:15+09:00,-800
M0012,3086,2026-08-14,2026-08-14T12:37:28+09:00,-1300
M0012,3086,2026-08-14,2026-08-14T13:06:37+09:00,-1400
M0012,3086,2026-08-14,2026-08-14T13:35:02+09:00,-1500
M0012,3086,2026-08-14,2026-08-14T14:10:37+09:00,-2300
M0012,3086,2026-08-14,2026-08-14T14:55:41+09:00,-2900
M0012,3086,2026-08-14,2026-08-14T15:31:41+09:00,-2400
M0012,3086,2026-08-14,2026-08-14T16:08:02+09:00,-1900
M0012,3086,2026-08-14,2026-08-14T16:41:57+09:00,-3300
M0012,3086,2026-08-14,2026-08-14T17:30:37+09:00,-3800
M0012,3086,2026-08-14,2026-08-14T18:07:43+09:00,-1400
M0012,3086,2026-08-14,2026-08-14T18:43:04+09:00,-2000
M0012,3086,2026-08-14,2026-08-14T19:31:33+09:00,-2600
M0012,3086,2026-08-14,2026-08-14T20:09:17+09:00,-3600
M0012,3086,2026-08-14,2026-08-14T20:55:41+09:00,-3700
M0012,3086,2026-08-14,2026-08-14T21:33:02+09:00,-3800
M0012,3086,2026-08-14,2026-08-14T22:11:45+09:00,-4900
M0012,3086,2026-08-14,2026-08-14T23:38:17+09:00,-4500
M0013,3087,2026-08-14,2026-08-14T10:54:41+09:00,-100
M0013,3087,2026-08-14,2026-08-14T11:29:45+09:00,0
M0013,3087,2026-08-14,2026-08-14T12:04:15+09:00,1500
M0013,3087,2026-08-14,2026-08-14T12:37:28+09:00,2200
M0013,3087,2026-08-14,2026-08-14T13:06:37+09:00,1300
M0013,3087,2026-08-14,2026-08-14T13:35:02+09:00,800
M0013,3087,2026-08-14,2026-08-14T14:10:37+09:00,900
M0013,3087,2026-08-14,2026-08-14T14:55:41+09:00,200
M0013,3087,2026-08-14,2026-08-14T15:31:41+09:00,-200
M0013,3087,2026-08-14,2026-08-14T16:08:02+09:00,-900
M0013,3087,2026-08-14,2026-08-14T16:41:57+09:00,-2000
M0013,3087,2026-08-14,2026-08-14T17:30:37+09:00,-2100
M0013,3087,2026-08-14,2026-08-14T18:07:43+09:00,-2400
M0013,3087,2026-08-14,2026-08-14T18:43:04+09:00,-3700
M0013,3087,2026-08-14,2026-08-14T19:31:33+09:00,-3900
M0014,3150,2026-08-14,2026-08-14T10:54:41+09:00,-100
M0014,3150,2026-08-14,2026-08-14T11:29:45+09:00,-700
M0014,3150,2026-08-14,2026-08-14T12:04:15+09:00,-900
M0014,3150,2026-08-14,2026-08-14T12:37:28+09:00,-1100
