data_date,sampled_at_jst,original_avg_slump_value,chained_avg_slump_value,hours_from_origin,is_day_start
2026-08-20,2026-08-20T20:40:00+09:00,-1087,1742,123.3333,0
2026-08-20,2026-08-20T21:00:00+09:00,-1087,1742,123.6667,0
2026-08-20,2026-08-20T21:20:00+09:00,-987,1842,124.0000,0
2026-08-20,2026-08-20T21:40:00+09:00,-987,1842,124.3333,0
2026-08-20,2026-08-20T22:00:00+09:00,-1180,1649,124.6667,0
2026-08-20,2026-08-20T22:20:00+09:00,-1180,1649,125.0000,0
2026-08-20,2026-08-20T22:40:00+09:00,-1157,1672,125.3333,0
2026-08-20,2026-08-20T23:00:00+09:00,-1157,1672,125.6667,0
2026-08-20,2026-08-20T23:20:00+09:00,-1077,1752,126.0000,0
2026-08-20,2026-08-20T23:40:00+09:00,-1077,1752,126.3333,0
2026-08-20,2026-08-21T00:00:00+09:00,-1073,1756,126.6667,0
2026-08-22,2026-08-22T11:00:00+09:00,-83,1756,126.6667,1
2026-08-22,2026-08-22T11:20:00+09:00,-83,1756,127.0000,0
2026-08-22,2026-08-22T11:40:00+09:00,-367,1472,127.3333,0
2026-08-22,2026-08-22T12:00:00+09:00,-367,1472,127.6667,0
2026-08-22,2026-08-22T12:20:00+09:00,-507,1332,128.0000,0
2026-08-22,2026-08-22T12:40:00+09:00,-380,1459,128.3333,0
2026-08-22,2026-08-22T13:00:00+09:00,-380,1459,128.6667,0
2026-08-22,2026-08-22T13:20:00+09:00,-417,1422,129.0000,0
2026-08-22,2026-08-22T13:40:00+09:00,-417,1422,129.3333,0
2026-08-22,2026-08-22T14:00:00+09:00,-417,1422,129.6667,0
2026-08-22,2026-08-22T14:20:00+09:00,-93,1746,130.0000,0
2026-08-22,2026-08-22T14:40:00+09:00,-93,1746,130.3333,0
2026-08-22,2026-08-22T15:00:00+09:00,170,2009,130.6667,0
2026-08-22,2026-08-22T15:20:00+09:00,170,2009,131.0000,0
2026-08-22,2026-08-22T15:40:00+09:00,37,1876,131.3333,0
2026-08-22,2026-08-22T16:00:00+09:00,37,1876,131.6667,0
2026-08-22,2026-08-22T16:20:00+09:00,60,1899,132.0000,0
2026-08-22,2026-08-22T16:40:00+09:00,60,1899,132.3333,0
2026-08-22,2026-08-22T17:00:00+09:00,223,2062,132.6667,0
2026-08-22,2026-08-22T17:20:00+09:00,223,2062,133.0000,0
2026-08-22,2026-08-22T17:40:00+09:00,380,2219,133.3333,0
2026-08-22,2026-08-22T18:00:00+09:00,380,2219,133.6667,0
2026-08-22,2026-08-22T18:20:00+09:00,357,2196,134.0000,0
2026-08-22,2026-08-22T18:40:00+09:00,357,2196,134.3333,0
2026-08-22,2026-08-22T19:00:00+09:00,623,2462,134.6667,0
2026-08-22,2026-08-22T19:20:00+09:00,623,2462,135.0000,0
2026-08-22,2026-08-22T19:40:00+09:00,850,2689,135.3333,0
2026-08-22,2026-08-22T20:00:00+09:00,850,2689,135.6667,0
2026-08-22,2026-08-22T20:20:00+09:00,957,2796,136.0000,0
2026-08-22,2026-08-22T20:40:00+09:00,957,2796,136.3333,0
2026-08-22,2026-08-22T21:00:00+09:00,957,2796,136.6667,0
2026-08-22,2026-08-22T21:20:00+09:00,807,2646,137.0000,0
2026-08-22,2026-08-22T21:40:00+09:00,917,2756,137.3333,0
2026-08-22,2026-08-22T22:00:00+09:00,917,2756,137.6667,0
2026-08-22,2026-08-22T22:20:00+09:00,917,2756,138.0000,0
2026-08-22,2026-08-22T22:40:00+09:00,1040,2879,138.3333,0
2026-08-22,2026-08-22T23:00:00+09:00,1040,2879,138.6667,0
2026-08-22,2026-08-22T23:20:00+09:00,1360,3199,139.0000,0
2026-08-23,2026-08-23T11:00:00+09:00,-147,3199,139.0000,1
2026-08-23,2026-08-23T11:20:00+09:00,-147,3199,139.3333,0
2026-08-23,2026-08-23T11:40:00+09:00,-210,3136,139.6667,0
2026-08-23,2026-08-23T12:00:00+09:00,-210,3136,140.0000,0
2026-08-23,2026-08-23T12:20:00+09:00,-337,3009,140.3333,0
2026-08-23,2026-08-23T12:40:00+09:00,-520,2826,140.6667,0
2026-08-23,2026-08-23T13:00:00+09:00,-520,2826,141.0000,0
2026-08-23,2026-08-23T13:20:00+09:00,-490,2856,141.3333,0
2026-08-23,2026-08-23T13:40:00+09:00,-357,2989,141.6667,0
2026-08-23,2026-08-23T14:00:00+09:00,-357,2989,142.0000,0
2026-08-23,2026-08-23T14:20:00+09:00,-70,3276,142.3333,0
2026-08-23,2026-08-23T14:40:00+09:00,-70,3276,142.6667,0
2026-08-23,2026-08-23T15:00:00+09:00,27,3373,143.0000,0
2026-08-23,2026-08-23T15:20:00+09:00,27,3373,143.3333,0
2026-08-23,2026-08-23T15:40:00+09:00,-7,3339,143.6667,0
2026-08-23,2026-08-23T16:00:00+09:00,-7,3339,144.0000,0
2026-08-23,2026-08-23T16:20:00+09:00,-7,3339,144.3333,0
2026-08-23,2026-08-23T16:40:00+09:00,-7,3339,144.6667,0
2026-08-23,2026-08-23T17:00:00+09:00,-143,3203,145.0000,0
2026-08-23,2026-08-23T17:20:00+09:00,-143,3203,145.3333,0
2026-08-23,2026-08-23T17:40:00+09:00,-217,3129,145.6667,0
2026-08-23,2026-08-23T18:00:00+09:00,-217,3129,146.0000,0
2026-08-23,2026-08-23T18:20:00+09:00,-157,3189,146.3333,0
2026-08-23,2026-08-23T18:40:00+09:00,-157,3189,146.6667,0
2026-08-23,2026-08-23T19:00:00+09:00,-290,3056,147.0000,0
2026-08-23,2026-08-23T19:20:00+09:00,-290,3056,147.3333,0
2026-08-23,2026-08-23T19:40:00+09:00,-360,2986,147.6667,0
2026-08-23,2026-08-23T20:00:00+09:00,-360,2986,148.0000,0
2026-08-23,2026-08-23T20:20:00+09:00,-420,2926,148.3333,0
2026-08-23,2026-08-23T20:40:00+09:00,-420,2926,148.6667,0
2026-08-23,2026-08-23T21:00:00+09:00,-420,2926,149.0000,0
2026-08-23,2026-08-23T21:20:00+09:00,-240,3106,149.3333,0
2026-08-23,2026-08-23T21:40:00+09:00,7,3353,149.6667,0
2026-08-23,2026-08-23T22:00:00+09:00,7,3353,150.0000,0
2026-08-23,2026-08-23T22:20:00+09:00,7,3353,150.3333,0
2026-08-23,2026-08-23T22:40:00+09:00,-27,3319,150.6667,0
2026-08-23,2026-08-23T23:00:00+09:00,-27,3319,151.0000,0
2026-08-23,2026-08-23T23:20:00+09:00,-37,3309,151.3333,0
2026-08-24,2026-08-24T11:00:00+09:00,-117,3309,151.3333,1
2026-08-24,2026-08-24T11:20:00+09:00,-117,3309,151.6667,0
2026-08-24,2026-08-24T11:40:00+09:00,-420,3006,152.0000,0
2026-08-24,2026-08-24T12:00:00+09:00,-420,3006,152.3333,0
2026-08-24,2026-08-24T12:20:00+09:00,-360,3066,152.6667,0
2026-08-24,2026-08-24T12:40:00+09:00,-377,3049,153.0000,0
2026-08-24,2026-08-24T13:00:00+09:00,-377,3049,153.3333,0
2026-08-24,2026-08-24T13:20:00+09:00,-377,3049,153.6667,0
2026-08-24,2026-08-24T13:40:00+09:00,-377,3049,154.0000,0
2026-08-24,2026-08-24T14:00:00+09:00,-347,3079,154.3333,0
2026-08-24,2026-08-24T14:20:00+09:00,-347,3079,154.6667,0
2026-08-24,2026-08-24T14:40:00+09:00,-320,3106,155.0000,0
2026-08-24,2026-08-24T15:00:00+09:00,-320,3106,155.3333,0
2026-08-24,2026-08-24T15:20:00+09:00,-250,3176,155.6667,0
2026-08-24,2026-08-24T15:40:00+09:00,-220,3206,156.0000,0
2026-08-24,2026-08-24T16:00:00+09:00,-220,3206,156.3333,0
2026-08-24,2026-08-24T16:20:00+09:00,-233,3193,156.6667,0
2026-08-24,2026-08-24T16:40:00+09:00,-233,3193,157.0000,0
2026-08-24,2026-08-24T17:00:00+09:00,-90,3336,157.3333,0
2026-08-24,2026-08-24T17:20:00+09:00,-90,3336,157.6667,0
2026-08-24,2026-08-24T17:40:00+09:00,-40,3386,158.0000,0
2026-08-24,2026-08-24T18:00:00+09:00,-40,3386,158.3333,0
2026-08-24,2026-08-24T18:20:00+09:00,-203,3223,158.6667,0
2026-08-24,2026-08-24T18:40:00+09:00,-333,3093,159.0000,0
2026-08-24,2026-08-24T19:00:00+09:00,-333,3093,159.3333,0
2026-08-24,2026-08-24T19:20:00+09:00,-260,3166,159.6667,0
2026-08-24,2026-08-24T19:40:00+09:00,-260,3166,160.0000,0
2026-08-24,2026-08-24T20:00:00+09:00,-260,3166,160.3333,0
2026-08-24,2026-08-24T20:20:00+09:00,-343,3083,160.6667,0
2026-08-24,2026-08-24T20:40:00+09:00,-290,3136,161.0000,0
2026-08-24,2026-08-24T21:00:00+09:00,-290,3136,161.3333,0
2026-08-24,2026-08-24T21:20:00+09:00,97,3523,161.6667,0
2026-08-24,2026-08-24T21:40:00+09:00,97,3523,162.0000,0
2026-08-24,2026-08-24T22:00:00+09:00,173,3599,162.3333,0
2026-08-24,2026-08-24T22:20:00+09:00,173,3599,162.6667,0
2026-08-24,2026-08-24T22:40:00+09:00,160,3586,163.0000,0
2026-08-24,2026-08-24T23:00:00+09:00,160,3586,163.3333,0
2026-08-24,2026-08-24T23:20:00+09:00,183,3609,163.6667,0
2026-08-25,2026-08-25T11:00:00+09:00,-107,3609,163.6667,1
2026-08-25,2026-08-25T11:20:00+09:00,-107,3609,164.0000,0
2026-08-25,2026-08-25T11:40:00+09:00,-223,3493,164.3333,0
2026-08-25,2026-08-25T12:00:00+09:00,-223,3493,164.6667,0
2026-08-25,2026-08-25T12:20:00+09:00,-217,3499,165.0000,0
2026-08-25,2026-08-25T12:40:00+09:00,-280,3436,165.3333,0
2026-08-25,2026-08-25T13:00:00+09:00,-280,3436,165.6667,0
2026-08-25,2026-08-25T13:20:00+09:00,-100,3616,166.0000,0
2026-08-25,2026-08-25T13:40:00+09:00,-110,3606,166.3333,0
2026-08-25,2026-08-25T14:00:00+09:00,-110,3606,166.6667,0
2026-08-25,2026-08-25T14:20:00+09:00,-167,3549,167.0000,0
2026-08-25,2026-08-25T14:40:00+09:00,-167,3549,167.3333,0
2026-08-25,2026-08-25T15:00:00+09:00,-47,3669,167.6667,0
2026-08-25,2026-08-25T15:20:00+09:00,-47,3669,168.0000,0
2026-08-25,2026-08-25T15:40:00+09:00,-7,3709,168.3333,0
2026-08-25,2026-08-25T16:00:00+09:00,-7,3709,168.6667,0
2026-08-25,2026-08-25T16:20:00+09:00,97,3813,169.0000,0
2026-08-25,2026-08-25T16:40:00+09:00,50,3766,169.3333,0
2026-08-25,2026-08-25T17:00:00+09:00,50,3766,169.6667,0
2026-08-25,2026-08-25T17:20:00+09:00,77,3793,170.0000,0
2026-08-25,2026-08-25T17:40:00+09:00,67,3783,170.3333,0
2026-08-25,2026-08-25T18:00:00+09:00,67,3783,170.6667,0
2026-08-25,2026-08-25T18:20:00+09:00,273,3989,171.0000,0
2026-08-25,2026-08-25T18:40:00+09:00,273,3989,171.3333,0
2026-08-25,2026-08-25T19:00:00+09:00,727,4443,171.6667,0
2026-08-25,2026-08-25T19:20:00+09:00,727,4443,172.0000,0
2026-08-25,2026-08-25T19:40:00+09:00,767,4483,172.3333,0
2026-08-25,2026-08-25T20:00:00+09:00,767,4483,172.6667,0
2026-08-25,2026-08-25T20:20:00+09:00,767,4483,173.0000,0
2026-08-25,2026-08-25T20:40:00+09:00,767,4483,173.3333,0
2026-08-25,2026-08-25T21:00:00+09:00,637,4353,173.6667,0
2026-08-25,2026-08-25T21:20:00+09:00,637,4353,174.0000,0
2026-08-25,2026-08-25T21:40:00+09:00,743,4459,174.3333,0
2026-08-25,2026-08-25T22:00:00+09:00,743,4459,174.6667,0
2026-08-25,2026-08-25T22:20:00+09:00,917,4633,175.0000,0
2026-08-25,2026-08-25T22:40:00+09:00,1050,4766,175.3333,0
2026-08-25,2026-08-25T23:00:00+09:00,1050,4766,175.6667,0
2026-08-25,2026-08-25T23:20:00+09:00,1050,4766,176.0000,0
2026-08-25,2026-08-25T23:40:00+09:00,1047,4763,176.3333,0
2026-08-26,2026-08-26T11:00:00+09:00,-43,4763,176.3333,1
2026-08-26,2026-08-26T11:20:00+09:00,-43,4763,176.6667,0
2026-08-26,2026-08-26T11:40:00+09:00,-127,4679,177.0000,0
2026-08-26,2026-08-26T12:00:00+09:00,-127,4679,177.3333,0
2026-08-26,2026-08-26T12:20:00+09:00,-20,4786,177.6667,0
2026-08-26,2026-08-26T12:40:00+09:00,3,4809,178.0000,0
2026-08-26,2026-08-26T13:00:00+09:00,3,4809,178.3333,0
2026-08-26,2026-08-26T13:20:00+09:00,3,4809,178.6667,0
2026-08-26,2026-08-26T13:40:00+09:00,40,4846,179.0000,0
2026-08-26,2026-08-26T14:00:00+09:00,40,4846,179.3333,0
2026-08-26,2026-08-26T14:20:00+09:00,103,4909,179.6667,0
2026-08-26,2026-08-26T14:40:00+09:00,83,4889,180.0000,0
2026-08-26,2026-08-26T15:00:00+09:00,83,4889,180.3333,0
2026-08-26,2026-08-26T15:20:00+09:00,73,4879,180.6667,0
2026-08-26,2026-08-26T15:40:00+09:00,73,4879,181.0000,0
2026-08-26,2026-08-26T16:00:00+09:00,193,4999,181.3333,0
2026-08-26,2026-08-26T16:20:00+09:00,193,4999,181.6667,0
2026-08-26,2026-08-26T16:40:00+09:00,240,5046,182.0000,0
2026-08-26,2026-08-26T17:00:00+09:00,240,5046,182.3333,0
2026-08-26,2026-08-26T17:20:00+09:00,227,5033,182.6667,0
2026-08-26,2026-08-26T17:40:00+09:00,420,5226,183.0000,0
2026-08-26,2026-08-26T18:00:00+09:00,420,5226,183.3333,0
2026-08-26,2026-08-26T18:20:00+09:00,247,5053,183.6667,0
2026-08-26,2026-08-26T18:40:00+09:00,193,4999,184.0000,0
2026-08-26,2026-08-26T19:00:00+09:00,193,4999,184.3333,0
2026-08-26,2026-08-26T19:20:00+09:00,193,4999,184.6667,0
2026-08-26,2026-08-26T19:40:00+09:00,170,4976,185.0000,0
2026-08-26,2026-08-26T20:00:00+09:00,170,4976,185.3333,0
2026-08-26,2026-08-26T20:20:00+09:00,180,4986,185.6667,0
2026-08-26,2026-08-26T20:40:00+09:00,-40,4766,186.0000,0
2026-08-26,2026-08-26T21:00:00+09:00,-40,4766,186.3333,0
2026-08-26,2026-08-26T21:20:00+09:00,277,5083,186.6667,0
2026-08-26,2026-08-26T21:40:00+09:00,277,5083,187.0000,0
2026-08-26,2026-08-26T22:00:00+09:00,277,5083,187.3333,0
2026-08-26,2026-08-26T22:20:00+09:00,157,4963,187.6667,0
2026-08-26,2026-08-26T22:40:00+09:00,290,5096,188.0000,0
2026-08-26,2026-08-26T23:00:00+09:00,290,5096,188.3333,0
2026-08-26,2026-08-26T23:20:00+09:00,497,5303,188.6667,0
2026-08-27,2026-08-27T11:00:00+09:00,-43,5303,188.6667,1
2026-08-27,2026-08-27T11:20:00+09:00,-43,5303,189.0000,0
2026-08-27,2026-08-27T11:40:00+09:00,-107,5239,189.3333,0
2026-08-27,2026-08-27T12:00:00+09:00,-107,5239,189.6667,0
2026-08-27,2026-08-27T12:20:00+09:00,-187,5159,190.0000,0
2026-08-27,2026-08-27T12:40:00+09:00,-163,5183,190.3333,0
2026-08-27,2026-08-27T13:00:00+09:00,-163,5183,190.6667,0
2026-08-27,2026-08-27T13:20:00+09:00,-173,5173,191.0000,0
2026-08-27,2026-08-27T13:40:00+09:00,-313,5033,191.3333,0
2026-08-27,2026-08-27T14:00:00+09:00,-313,5033,191.6667,0
2026-08-27,2026-08-27T14:20:00+09:00,-377,4969,192.0000,0
2026-08-27,2026-08-27T14:40:00+09:00,-377,4969,192.3333,0
2026-08-27,2026-08-27T15:00:00+09:00,-567,4779,192.6667,0
2026-08-27,2026-08-27T15:20:00+09:00,-567,4779,193.0000,0
2026-08-27,2026-08-27T15:40:00+09:00,-580,4766,193.3333,0
2026-08-27,2026-08-27T16:00:00+09:00,-580,4766,193.6667,0
2026-08-27,2026-08-27T16:20:00+09:00,-577,4769,194.0000,0
2026-08-27,2026-08-27T16:40:00+09:00,-640,4706,194.3333,0
2026-08-27,2026-08-27T17:00:00+09:00,-640,4706,194.6667,0
2026-08-27,2026-08-27T17:20:00+09:00,-743,4603,195.0000,0
2026-08-27,2026-08-27T17:40:00+09:00,-830,4516,195.3333,0
2026-08-27,2026-08-27T18:00:00+09:00,-830,4516,195.6667,0
2026-08-27,2026-08-27T18:20:00+09:00,-913,4433,196.0000,0
2026-08-27,2026-08-27T18:40:00+09:00,-913,4433,196.3333,0
2026-08-27,2026-08-27T19:00:00+09:00,-870,4476,196.6667,0
2026-08-27,2026-08-27T19:20:00+09:00,-870,4476,197.0000,0
2026-08-27,2026-08-27T19:40:00+09:00,-950,4396,197.3333,0
2026-08-27,2026-08-27T20:00:00+09:00,-950,4396,197.6667,0
2026-08-27,2026-08-27T20:20:00+09:00,-927,4419,198.0000,0
2026-08-27,2026-08-27T20:40:00+09:00,-927,4419,198.3333,0
2026-08-27,2026-08-27T21:00:00+09:00,-997,4349,198.6667,0
2026-08-27,2026-08-27T21:20:00+09:00,-997,4349,199.0000,0
2026-08-27,2026-08-27T21:40:00+09:00,-987,4359,199.3333,0
2026-08-27,2026-08-27T22:00:00+09:00,-987,4359,199.6667,0
2026-08-27,2026-08-27T22:20:00+09:00,-1167,4179,200.0000,0
2026-08-27,2026-08-27T22:40:00+09:00,-1167,4179,200.3333,0
2026-08-27,2026-08-27T23:00:00+09:00,-1233,4113,200.6667,0
2026-08-27,2026-08-27T23:20:00+09:00,-1233,4113,201.0000,0
2026-08-27,2026-08-27T23:40:00+09:00,-1247,4099,201.3333,0
2026-08-28,2026-08-28T11:00:00+09:00,-40,4099,201.3333,1
2026-08-28,2026-08-28T11:20:00+09:00,-40,4099,201.6667,0
2026-08-28,2026-08-28T11:40:00+09:00,-160,3979,202.0000,0
2026-08-28,2026-08-28T12:00:00+09:00,-160,3979,202.3333,0
2026-08-28,2026-08-28T12:20:00+09:00,-43,4096,202.6667,0
2026-08-28,2026-08-28T12:40:00+09:00,-103,4036,203.0000,0
2026-08-28,2026-08-28T13:00:00+09:00,-103,4036,203.3333,0
2026-08-28,2026-08-28T13:20:00+09:00,-30,4109,203.6667,0
2026-08-28,2026-08-28T13:40:00+09:00,33,4172,204.0000,0
2026-08-28,2026-08-28T14:00:00+09:00,33,4172,204.3333,0
2026-08-28,2026-08-28T14:20:00+09:00,0,4139,204.6667,0
2026-08-28,2026-08-28T14:40:00+09:00,0,4139,205.0000,0
2026-08-28,2026-08-28T15:00:00+09:00,-100,4039,205.3333,0
2026-08-28,2026-08-28T15:20:00+09:00,-100,4039,205.6667,0
2026-08-28,2026-08-28T15:40:00+09:00,-73,4066,206.0000,0
2026-08-28,2026-08-28T16:00:00+09:00,-73,4066,206.3333,0
2026-08-28,2026-08-28T16:20:00+09:00,0,4139,206.6667,0
2026-08-28,2026-08-28T16:40:00+09:00,-27,4112,207.0000,0
2026-08-28,2026-08-28T17:00:00+09:00,-27,4112,207.3333,0
2026-08-28,2026-08-28T17:20:00+09:00,-27,4112,207.6667,0
2026-08-28,2026-08-28T17:40:00+09:00,60,4199,208.0000,0
2026-08-28,2026-08-28T18:00:00+09:00,60,4199,208.3333,0
2026-08-28,2026-08-28T18:20:00+09:00,87,4226,208.6667,0
2026-08-28,2026-08-28T18:40:00+09:00,377,4516,209.0000,0
2026-08-28,2026-08-28T19:00:00+09:00,377,4516,209.3333,0
2026-08-28,2026-08-28T19:20:00+09:00,377,4516,209.6667,0
2026-08-28,2026-08-28T19:40:00+09:00,510,4649,210.0000,0
2026-08-28,2026-08-28T20:00:00+09:00,510,4649,210.3333,0
2026-08-28,2026-08-28T20:20:00+09:00,247,4386,210.6667,0
2026-08-28,2026-08-28T20:40:00+09:00,247,4386,211.0000,0
2026-08-28,2026-08-28T21:00:00+09:00,247,4386,211.3333,0
2026-08-28,2026-08-28T21:20:00+09:00,260,4399,211.6667,0
2026-08-28,2026-08-28T21:40:00+09:00,120,4259,212.0000,0
2026-08-28,2026-08-28T22:00:00+09:00,120,4259,212.3333,0
2026-08-28,2026-08-28T22:20:00+09:00,-80,4059,212.6667,0
2026-08-28,2026-08-28T22:40:00+09:00,-80,4059,213.0000,0
2026-08-28,2026-08-28T23:00:00+09:00,-80,4059,213.3333,0
2026-08-28,2026-08-28T23:20:00+09:00,107,4246,213.6667,0
2026-08-28,2026-08-28T23:40:00+09:00,150,4289,214.0000,0
2026-08-29,2026-08-29T11:00:00+09:00,-137,4289,214.0000,1
2026-08-29,2026-08-29T11:20:00+09:00,-137,4289,214.3333,0
2026-08-29,2026-08-29T11:40:00+09:00,-307,4119,214.6667,0
2026-08-29,2026-08-29T12:00:00+09:00,-307,4119,215.0000,0
2026-08-29,2026-08-29T12:20:00+09:00,-340,4086,215.3333,0
2026-08-29,2026-08-29T12:40:00+09:00,-417,4009,215.6667,0
2026-08-29,2026-08-29T13:00:00+09:00,-417,4009,216.0000,0
2026-08-29,2026-08-29T13:20:00+09:00,-567,3859,216.3333,0
2026-08-29,2026-08-29T13:40:00+09:00,-567,3859,216.6667,0
2026-08-29,2026-08-29T14:00:00+09:00,-567,3859,217.0000,0
2026-08-29,2026-08-29T14:20:00+09:00,-693,3733,217.3333,0
2026-08-29,2026-08-29T14:40:00+09:00,-693,3733,217.6667,0
2026-08-29,2026-08-29T15:00:00+09:00,-813,3613,218.0000,0
2026-08-29,2026-08-29T15:20:00+09:00,-813,3613,218.3333,0
2026-08-29,2026-08-29T15:40:00+09:00,-740,3686,218.6667,0
2026-08-29,2026-08-29T16:00:00+09:00,-740,3686,219.0000,0
2026-08-29,2026-08-29T16:20:00+09:00,-863,3563,219.3333,0
2026-08-29,2026-08-29T16:40:00+09:00,-667,3759,219.6667,0
2026-08-29,2026-08-29T17:00:00+09:00,-667,3759,220.0000,0
2026-08-29,2026-08-29T17:20:00+09:00,-667,3759,220.3333,0
2026-08-29,2026-08-29T17:40:00+09:00,-593,3833,220.6667,0
2026-08-29,2026-08-29T18:00:00+09:00,-593,3833,221.0000,0
2026-08-29,2026-08-29T18:20:00+09:00,-757,3669,221.3333,0
2026-08-29,2026-08-29T18:40:00+09:00,-757,3669,221.6667,0
2026-08-29,2026-08-29T19:00:00+09:00,-757,3669,222.0000,0
2026-08-29,2026-08-29T19:20:00+09:00,-597,3829,222.3333,0
2026-08-29,2026-08-29T19:40:00+09:00,-540,3886,222.6667,0
2026-08-29,2026-08-29T20:00:00+09:00,-540,3886,223.0000,0
2026-08-29,2026-08-29T20:20:00+09:00,-540,3886,223.3333,0
2026-08-29,2026-08-29T20:40:00+09:00,-457,3969,223.6667,0
2026-08-29,2026-08-29T21:00:00+09:00,-457,3969,224.0000,0
2026-08-29,2026-08-29T21:20:00+09:00,-520,3906,224.3333,0
2026-08-29,2026-08-29T21:40:00+09:00,-520,3906,224.6667,0
2026-08-29,2026-08-29T22:00:00+09:00,-367,4059,225.0000,0
2026-08-29,2026-08-29T22:20:00+09:00,-367,4059,225.3333,0
2026-08-29,2026-08-29T22:40:00+09:00,-493,3933,225.6667,0
2026-08-29,2026-08-29T23:00:00+09:00,-493,3933,226.0000,0
2026-08-29,2026-08-29T23:20:00+09:00,-383,4043,226.3333,0
2026-08-30,2026-08-30T11:00:00+09:00,-160,4043,226.3333,1
2026-08-30,2026-08-30T11:20:00+09:00,-160,4043,226.6667,0
2026-08-30,2026-08-30T11:40:00+09:00,-270,3933,227.0000,0
2026-08-30,2026-08-30T12:00:00+09:00,-270,3933,227.3333,0
2026-08-30,2026-08-30T12:20:00+09:00,-373,3830,227.6667,0
2026-08-30,2026-08-30T12:40:00+09:00,-587,3616,228.0000,0
2026-08-30,2026-08-30T13:00:00+09:00,-587,3616,228.3333,0
2026-08-30,2026-08-30T13:20:00+09:00,-757,3446,228.6667,0
2026-08-30,2026-08-30T13:40:00+09:00,-757,3446,229.0000,0
2026-08-30,2026-08-30T14:00:00+09:00,-757,3446,229.3333,0
2026-08-30,2026-08-30T14:20:00+09:00,-390,3813,229.6667,0
2026-08-30,2026-08-30T14:40:00+09:00,-390,3813,230.0000,0
2026-08-30,2026-08-30T15:00:00+09:00,-243,3960,230.3333,0
2026-08-30,2026-08-30T15:20:00+09:00,-243,3960,230.6667,0
2026-08-30,2026-08-30T15:40:00+09:00,-327,3876,231.0000,0
2026-08-30,2026-08-30T16:00:00+09:00,-327,3876,231.3333,0
2026-08-30,2026-08-30T16:20:00+09:00,-100,4103,231.6667,0
2026-08-30,2026-08-30T16:40:00+09:00,-100,4103,232.0000,0
2026-08-30,2026-08-30T17:00:00+09:00,287,4490,232.3333,0
2026-08-30,2026-08-30T17:20:00+09:00,287,4490,232.6667,0
2026-08-30,2026-08-30T17:40:00+09:00,503,4706,233.0000,0
2026-08-30,2026-08-30T18:00:00+09:00,503,4706,233.3333,0
2026-08-30,2026-08-30T18:20:00+09:00,563,4766,233.6667,0
2026-08-30,2026-08-30T18:40:00+09:00,563,4766,234.0000,0
2026-08-30,2026-08-30T19:00:00+09:00,563,4766,234.3333,0
2026-08-30,2026-08-30T19:20:00+09:00,610,4813,234.6667,0
2026-08-30,2026-08-30T19:40:00+09:00,583,4786,235.0000,0
2026-08-30,2026-08-30T20:00:00+09:00,583,4786,235.3333,0
2026-08-30,2026-08-30T20:20:00+09:00,583,4786,235.6667,0
2026-08-30,2026-08-30T20:40:00+09:00,407,4610,236.0000,0
2026-08-30,2026-08-30T21:00:00+09:00,407,4610,236.3333,0
2026-08-30,2026-08-30T21:20:00+09:00,480,4683,236.6667,0
2026-08-30,2026-08-30T21:40:00+09:00,480,4683,237.0000,0
2026-08-30,2026-08-30T22:00:00+09:00,387,4590,237.3333,0
2026-08-30,2026-08-30T22:20:00+09:00,387,4590,237.6667,0
2026-08-30,2026-08-30T22:40:00+09:00,613,4816,238.0000,0
2026-08-30,2026-08-30T23:00:00+09:00,613,4816,238.3333,0
2026-08-30,2026-08-30T23:20:00+09:00,1020,5223,238.6667,0
2026-08-31,2026-08-31T11:00:00+09:00,-137,5223,238.6667,1
2026-08-31,2026-08-31T11:20:00+09:00,-137,5223,239.0000,0
2026-08-31,2026-08-31T11:40:00+09:00,-193,5167,239.3333,0
2026-08-31,2026-08-31T12:00:00+09:00,-193,5167,239.6667,0
2026-08-31,2026-08-31T12:20:00+09:00,-73,5287,240.0000,0
2026-08-31,2026-08-31T12:40:00+09:00,-33,5327,240.3333,0
2026-08-31,2026-08-31T13:00:00+09:00,-33,5327,240.6667,0
2026-08-31,2026-08-31T13:20:00+09:00,-237,5123,241.0000,0
2026-08-31,2026-08-31T13:40:00+09:00,-173,5187,241.3333,0
2026-08-31,2026-08-31T14:00:00+09:00,-173,5187,241.6667,0
2026-08-31,2026-08-31T14:20:00+09:00,63,5423,242.0000,0
2026-08-31,2026-08-31T14:40:00+09:00,63,5423,242.3333,0
2026-08-31,2026-08-31T15:00:00+09:00,220,5580,242.6667,0
2026-08-31,2026-08-31T15:20:00+09:00,220,5580,243.0000,0
2026-08-31,2026-08-31T15:40:00+09:00,413,5773,243.3333,0
2026-08-31,2026-08-31T16:00:00+09:00,413,5773,243.6667,0
2026-08-31,2026-08-31T16:20:00+09:00,643,6003,244.0000,0
2026-08-31,2026-08-31T16:40:00+09:00,753,6113,244.3333,0
2026-08-31,2026-08-31T17:00:00+09:00,753,6113,244.6667,0
2026-08-31,2026-08-31T17:20:00+09:00,753,6113,245.0000,0
2026-08-31,2026-08-31T17:40:00+09:00,923,6283,245.3333,0
2026-08-31,2026-08-31T18:00:00+09:00,923,6283,245.6667,0
2026-08-31,2026-08-31T18:20:00+09:00,803,6163,246.0000,0
2026-08-31,2026-08-31T18:40:00+09:00,783,6143,246.3333,0
